replicate_id,seed,n_timepoints,final_time,deadlocked,elapsed_time_s,n_kept,compression_ratio,final_P1,final_P10,final_P11,final_P12,final_P13,final_P14,final_P15,final_P16,final_P17,final_P18,final_P19,final_P2,final_P20,final_P21,final_P22,final_P23,final_P24,final_P25,final_P26,final_P27,final_P28,final_P29,final_P3,final_P4,final_P5,final_P6,final_P7,final_P8,final_P9
10,52,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
11,53,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
12,54,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
13,55,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
14,56,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
15,57,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
16,58,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
17,59,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
18,60,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
19,61,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
20,62,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
21,63,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
22,64,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
23,65,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
24,66,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
25,67,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
26,68,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
27,69,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
28,70,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
29,71,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
30,72,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
31,73,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
32,74,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
33,75,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
34,76,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
35,77,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
36,78,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
37,79,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
38,80,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
39,81,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
40,82,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
41,83,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
42,84,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
43,85,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
44,86,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
45,87,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
46,88,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
47,89,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
48,90,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
49,91,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
50,92,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
51,93,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
52,94,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
53,95,7,3.0,False,,7,1.00,0.10000000149011612,1.0,0.7388231158256531,0.7383620738983154,1.6964130401611328,1.6963614225387573,2.2448196411132812,2.2448112964630127,0.9649861454963684,0.9622155427932739,2999.38330078125,0.10000000149011612,300.6167297363281,1499.609375,273.3906555175781,1001.0073852539062,7.199999809265137,7.5,1.0,310.1499938964844,0.3896856904029846,0.38011837005615234,49.020084381103516,0.48992499709129333,0.4899892807006836,49.05474853515625,0.47459471225738525,0.4706568717956543,1.0
