Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),Reset_Phase (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
15.228000,20.863720,20.665540,32.517639,0.066632,0.000000,1.000000,0.000000,936.325839,63.629125,785.137513,14.858330,596.322335,3.610821,4900.617397,107.437767,63.891347320780945,0.06684307432803528,1.6299930927877333,20.929261207997154,0.06554111318696612,0.04503599011210108,0.004157004088595184,0.00021111292215675198,1.522813057543618,9.005174489248478,1.218240000000045,0.21718679786378722,0.5527003818688567,7.6140000000001775,1.1888287313941053,0,0,0,14.877595737984779,0.01510915543121128,3.6830284946318512,0.005363992336855885
15.282000,21.079096,20.668868,32.513285,0.072141,0.000000,1.000000,0.000000,935.568549,64.384883,784.643810,15.351941,596.107514,3.820123,4898.461772,109.612663,64.65227859092961,0.07236338508978628,1.6549505200834886,21.145263907997162,0.06616774479881042,0.046567643918709746,0.004249119495359821,0.00022239649496664528,1.5282154184884877,9.014930681185223,1.2225600000000454,0.22082771708418145,0.5536924002547985,7.6410000000001785,1.2215151022240942,0,0,0,15.372359634920832,0.016169344363839298,3.898090259559304,0.005604112174843628
15.336000,21.293828,20.671203,32.469943,0.073275,0.000000,1.000000,0.000000,934.813518,65.138360,783.805176,16.190479,596.107764,3.818726,4896.046238,112.047107,65.41467773386559,0.07350937184746645,1.680183077969769,21.36126660799717,0.06743823162621523,0.04812192465372919,0.004345250072473632,0.00023416500252063658,1.5336181765010843,9.063675135800946,1.2268800000000457,0.2281956861760859,0.5556767797263774,7.66800000000018,1.2548377143259304,0,0,0,16.21154338114562,0.0167193282139635,3.898090259559304,0.0058544353440753505
15.390000,21.508546,20.673539,32.455866,0.079146,0.000000,1.000000,0.000000,933.675606,66.274690,783.633695,16.361765,595.881164,4.039443,4894.122826,113.975838,66.5601301337466,0.07939262962027814,1.699290049655699,21.577269307997177,0.06872376219855114,0.049703554816330306,0.004539535235250705,0.00024659779930344785,1.5390213400545663,9.083155800054415,1.231200000000046,0.23573645435055654,0.557661245496932,7.695000000000181,1.2956256842390403,0,0,0,16.383302459838166,0.01699761200873979,4.1248644889677175,0.006028940240631373
15.444000,21.724548,20.672897,32.451532,0.080437,0.000000,1.000000,0.000000,932.913922,67.036374,783.287269,16.707894,595.495862,4.423441,4891.918259,116.198366,67.3256058743683,0.08069671206291495,1.7249397732428786,21.793272007997185,0.06872376219855114,0.049703554816330306,0.004837160142531656,0.000259488952522244,1.5444255598738141,9.092893280221721,1.2355200000000464,0.23952830418849472,0.5626229113700459,7.722000000000182,1.3303146818320708,0,0,0,16.729728317052995,0.01699761200873979,4.51080920638327,0.006671619188056208
15.498000,21.937933,20.677217,32.398563,0.084427,0.000000,1.000000,0.000000,932.537865,67.410818,782.939786,17.055174,595.338267,4.577033,4890.567984,117.606980,67.70931158959813,0.08470025467370408,1.7702529789910153,22.009274707997193,0.07134211054103176,0.05131688506696619,0.005040777828292693,0.00027307061158651986,1.549830915064493,9.151268008591815,1.2398400000000467,0.24717671236223834,0.5626229113700459,7.749000000000183,1.3442887257661278,0,0,0,17.078073607151925,0.017859123697481896,4.668405075271181,0.006671619188056208
15.552000,22.153274,20.680544,32.374817,0.090237,0.000000,1.000000,0.000000,931.778945,68.167311,782.590818,17.404037,595.019245,4.890231,4888.473528,119.691547,68.4797793137384,0.09052479119058668,1.7832439263018023,22.2252774079972,0.07200384856395545,0.05374350734261007,0.005145204440511017,0.00028729619174581495,1.5552379820688205,9.180420491299747,1.244160000000047,0.2587243790936806,0.563615544358383,7.776000000000184,1.3941683420048516,0,0,0,17.42733527124646,0.01815290885112082,4.987632907269872,0.006877557353188661
15.606000,22.369276,20.684864,32.370512,0.097627,0.000000,1.000000,0.000000,929.474580,70.470849,782.234236,17.760197,594.937508,4.964563,4885.322296,122.887405,70.7920319091311,0.09792921509267936,1.822728267948302,22.44128010799721,0.07200384856395545,0.05457071226135042,0.005567180122152273,0.0003024974287507457,1.5606457089214787,9.190134018076884,1.2484800000000473,0.2666118254041994,0.563615544358383,7.803000000000185,1.4160271627293883,0,0,0,17.78451145055118,0.018747160993673833,5.069688914149061,0.00719673276918439
15.660000,22.583930,20.687199,32.337090,0.102103,0.000000,1.000000,0.000000,928.325812,71.618763,781.682249,18.311965,594.852266,5.045313,4882.902651,125.295124,71.94888435038541,0.10242145804639248,1.8360321271844804,22.657282807997216,0.07335246504497227,0.055425517606155744,0.005785822228496882,0.0003185803159227168,1.5660536309393183,9.228964038855278,1.2528000000000477,0.2746958975546682,0.5656014290779005,7.830000000000186,1.4682568245330212,0,0,0,18.337103471721733,0.019352685745237772,5.155144785938241,0.007410349373598634
15.714000,22.799251,20.689532,32.313402,0.108215,0.000000,1.000000,0.000000,926.792706,73.149272,781.309256,18.684846,594.678983,5.212466,4880.284273,127.914945,73.49438866557486,0.10855094851187624,1.8561537863392683,22.873285507997224,0.07403430300926084,0.05802219952053554,0.005897931979274846,0.00033569500042494025,1.5714626729074976,9.258060672267769,1.257120000000048,0.28709479040529196,0.5675875882542242,7.857000000000187,1.5139351779878525,0,0,0,18.710096970967665,0.019352685745237772,5.328648957650925,0.007632267433741907
15.768000,23.013879,20.692859,32.289736,0.114476,0.000000,1.000000,0.000000,925.254775,74.686307,780.924970,19.068794,594.590232,5.294939,4877.817185,130.397322,75.04079727214237,0.11482951762037324,1.883242822225737,23.08928820799723,0.0754087176000335,0.05891849694961646,0.006235408227222027,0.00035356274160266586,1.5768722962322803,9.287135813238883,1.2614400000000483,0.2955722640497748,0.5685807235110144,7.884000000000188,1.5527360417939355,0,0,0,19.095006186636763,0.01997640367318764,5.417624051511374,0.007855818937691642
15.822000,23.228497,20.695193,32.266093,0.119408,0.000000,1.000000,0.000000,924.100877,75.839303,780.732191,19.261343,594.322779,5.557441,4875.780023,132.493371,76.20323762242496,0.11978031006951805,1.9309372186264666,23.30529090799724,0.07679384971096578,0.05981933141014652,0.0064665483169766376,0.00037243201190877666,1.5822837469109283,9.316190563710695,1.2657600000000486,0.304114970041088,0.5705674332782628,7.911000000000189,1.5685439140200363,0,0,0,19.28841614362247,0.02060703718303762,5.6854223434106,0.008201355377512027
15.876000,23.443104,20.698519,32.252149,0.124496,0.000000,1.000000,0.000000,923.333186,76.604250,780.140398,19.852900,594.143551,5.731560,4873.487509,134.800422,76.97958060252398,0.12488820343062411,1.9584129700147241,23.521293607997247,0.07818969863421535,0.06256316824244461,0.006701234489970797,0.00039235586945780067,1.587697366943246,9.335548578580566,1.270080000000049,0.3127670710448389,0.5715608687833406,7.93800000000019,1.6084825263209854,0,0,0,19.880525226324597,0.020923502381590638,5.8651366269347,0.00868802651379679
15.930000,23.656287,20.699858,32.238215,0.131461,0.000000,1.000000,0.000000,922.952858,76.981816,779.743064,20.250235,593.957782,5.910344,4871.958504,136.343592,77.36862611480461,0.13187421683576123,1.9860606867139177,23.737296307997255,0.08100922444290905,0.06532524288817058,0.006701234489970797,0.0004131475640320481,1.5931123500236053,9.354897506533574,1.2744000000000493,0.3214844143785127,0.5745416343566123,7.965000000000191,1.648964049456454,0,0,0,20.278185407584267,0.02124924120820214,6.05127972433025,0.009061286952566742
15.984000,23.870860,20.703185,32.224290,0.140499,0.000000,1.000000,0.000000,922.196018,77.736800,779.141522,20.851777,593.767259,6.091807,4869.636055,138.710029,78.14752054800275,0.14093406949984177,2.027813955690861,23.953299007997263,0.08243938036106205,0.06718197848616388,0.006701234489970797,0.0004351877841208514,1.598529640614567,9.374239519934513,1.2787200000000496,0.3435386173123067,0.5755354392824791,7.992000000000192,1.6737299698131447,0,0,0,20.8800621099734,0.021584175957847944,6.242057251363911,0.009316132685608025
16.038000,24.086141,20.705517,32.191054,0.146016,0.000000,1.000000,0.000000,920.639893,79.291974,778.738020,21.255024,593.569254,6.284271,4866.904988,141.469515,79.70809153955695,0.14647440617258758,2.0628801227346627,24.16930170799727,0.08316054621289114,0.06813349358950378,0.006956301148799553,0.0004584440292748922,1.6039483772379095,9.412893979140865,1.28304000000005,0.34798428274517107,0.5775231399059005,8.019000000000192,1.7073772139916874,0,0,0,21.28457622536791,0.02259580758572057,6.440323933198235,0.009578186905035556
16.092000,24.301421,20.707849,32.167511,0.151767,0.000000,1.000000,0.000000,919.872343,80.058567,777.912391,22.080396,593.366604,6.481146,4864.108168,144.310119,80.48926524849868,0.15224978997758534,2.1052846566059857,24.38530440799728,0.08388385045674467,0.06908968121845754,0.007213835762154547,0.00048247719106100337,1.6093696018456185,9.441858863608367,1.2873600000000502,0.36160850787356974,0.579511166410084,8.046000000000193,1.7329979116130696,0,0,0,22.11055161258479,0.022942171745350196,6.643374228242681,0.009978725924103335
16.146000,24.515960,20.711175,32.115073,0.151743,0.000000,1.000000,0.000000,918.321076,81.606938,777.703885,22.288901,593.160127,6.687623,4861.739310,146.690690,82.05435475514827,0.15224978997758534,2.133721103414773,24.601307107997286,0.08534695386031832,0.07198572904002912,0.007213835762154547,0.000507061725592831,1.6147942960177937,9.499721311957797,1.2916800000000506,0.3754307127825954,0.5805053187512317,8.073000000000194,1.776720933081,0,0,0,22.319758730628752,0.02364402525449014,6.850269361502658,0.010396788441296543
16.200000,24.731222,20.713506,32.081976,0.159802,0.000000,1.000000,0.000000,917.150996,82.775046,777.067964,22.924551,592.947489,6.892176,4858.908757,149.564722,83.22914580296444,0.16033485547539672,2.176789961448043,24.817309807997294,0.08608747272794243,0.0739583813007236,0.00748510739835512,0.000532586551016998,1.6202214334512188,9.538245677675723,1.296000000000051,0.3801415657479968,0.5824938125705478,8.100000000000195,1.803311215234916,0,0,0,22.956393652296782,0.024357332086903896,7.063050018116633,0.010539330739410012
16.254000,24.945735,20.715837,32.039311,0.163975,0.000000,1.000000,0.000000,916.381489,83.542547,776.852492,23.140023,592.520308,7.315159,4856.873752,151.626674,84.01289494108036,0.16453365842018863,2.2128755670791143,25.0333125079973,0.08757780382615768,0.07596349558504598,0.00748510739835512,0.0005589638958537834,1.6256547086741595,9.586343396524294,1.3003200000000512,0.3943840899516811,0.5844825734617155,8.127000000000196,1.8394495137331892,0,0,0,23.17258132546265,0.025072927023520455,7.490532970018748,0.010840558623287436
16.308000,25.160988,20.719163,32.035138,0.172853,0.000000,1.000000,0.000000,915.605236,84.317793,776.202002,23.789802,592.190278,7.636283,4854.147499,154.346700,84.79867889447432,0.17343932446025148,2.234683389724552,25.24931520799731,0.08832761588528282,0.07697060299471324,0.00819620848194063,0.0005863633852959155,1.631094562183359,9.595956640405824,1.3046400000000515,0.4039149750895584,0.5854770861155255,8.154000000000197,1.8944842461475562,0,0,0,23.823071405441645,0.025072927023520455,7.821181291556591,0.011459118478612685
16.362000,25.376231,20.719504,32.002160,0.182218,0.000000,1.000000,0.000000,914.429657,85.492361,775.764773,24.227031,591.854778,7.962388,4851.455624,157.064827,85.97912388206628,0.1828336495308255,2.2712594024809247,25.465317907997317,0.08908676556704617,0.07798241651450992,0.00819620848194063,0.0006153303443546556,1.6365442162138106,9.634384415344112,1.3089600000000519,0.40878076478832365,0.5894555550238965,8.181000000000198,1.9318086129984964,0,0,0,24.26141015707938,0.02618291593758034,8.156845637434781,0.011623931638389007
16.416000,25.591469,20.720840,31.998021,0.197223,0.000000,1.000000,0.000000,914.434522,85.484418,775.322824,24.668833,591.173678,8.628453,4849.230130,159.282273,85.97912388206628,0.19786884546669828,2.2932917444617567,25.681320607997325,0.08985165254631908,0.08106004618193671,0.008342895477961503,0.0006463206843283026,1.642007932578124,9.6439865200069,1.3132800000000522,0.4136462021720141,0.5924396695679585,8.2080000000002,1.9888887140535383,0,0,0,24.70373075948415,0.026554426769688604,8.838288127776142,0.011965918225640354
16.470000,25.803625,20.722176,31.955524,0.205022,0.000000,1.000000,0.000000,914.053946,85.863968,774.879958,25.111550,591.058929,8.735370,4847.748092,160.772928,86.3743393122132,0.20570096308601993,2.3228091955270105,25.897323307997333,0.09369806245632628,0.0820858008120578,0.008492232946957235,0.0006789237105324814,1.6474817282469,9.691958044971344,1.3176000000000525,0.42828571943556587,0.5954238771672817,8.2350000000002,2.0367895354890817,0,0,0,25.14697280780002,0.0269304790577407,8.953216265974143,0.012145108937710597
16.524000,26.019628,20.724506,31.941831,0.212954,0.000000,1.000000,0.000000,913.272936,86.641869,773.762467,26.228735,590.820492,8.965841,4844.266232,164.245509,87.16519094658815,0.21366725745108678,2.3451057915325255,26.11332600799734,0.09369806245632628,0.08519572489343687,0.008797586475345686,0.0007128945686067129,1.652961153325064,9.711130126235195,1.3219200000000528,0.4381264759841321,0.5974137084790632,8.262000000000201,2.095364654308636,0,0,0,26.264463490113744,0.0269304790577407,9.192377895958847,0.012869812050570188
16.578000,26.233277,20.727831,31.928159,0.226689,0.000000,1.000000,0.000000,912.089173,87.822498,773.538798,26.451928,590.576521,9.196042,4842.178112,166.358277,88.35388492873737,0.2274374755586463,2.3824987063868814,26.329328707997348,0.09605127862553103,0.08832894120843965,0.009273733990597123,0.0007488761052962687,1.6584533877945264,9.7302945466219,1.3262400000000532,0.4430576402328099,0.5984086508071429,8.289000000000202,2.1351091847988397,0,0,0,26.488526518197254,0.02732433765421534,9.436724242532314,0.013244931227411523
16.632000,26.446904,20.729166,31.895367,0.235147,0.000000,1.000000,0.000000,911.702449,88.206056,773.311704,26.678862,590.080964,9.683102,4840.365378,168.177780,88.75060518946269,0.2359340447013343,2.412566833841011,26.545331407997356,0.09842732254363248,0.09149503392809427,0.009433808124676181,0.0007866092559919232,1.663961721569646,9.768594400692042,1.3305600000000535,0.45305443070954116,0.6013942321652994,8.316000000000203,2.1854089670647863,0,0,0,26.715620418154536,0.02732433765421534,9.932671592269084,0.013635234173995217
16.686000,26.662108,20.732491,31.881745,0.246722,0.000000,1.000000,0.000000,910.511082,89.396354,772.165809,27.824270,590.081552,9.670900,4836.909215,171.640110,89.94197194016994,0.24754801017025768,2.442811608986058,26.761334107997364,0.0992264897381961,0.09256303567896992,0.00992087954608751,0.0008255890350177806,1.6694752215154542,9.78773040446541,1.3348800000000538,0.45305443070954116,0.6023894070556458,8.343000000000204,2.236486538669377,0,0,0,27.863140739798343,0.028950201441310303,9.932671592269084,0.01422371914240618
16.740000,26.878110,20.736811,31.858576,0.252522,0.000000,1.000000,0.000000,909.338927,90.566350,771.236764,28.752974,589.817830,9.928782,4833.366727,175.206146,91.13461465207286,0.2533887525823552,2.480916089720911,26.97733680799737,0.0992264897381961,0.09472260117369183,0.010261730747317599,0.000866342610226034,1.6749944468673887,9.816418493749564,1.3392000000000541,0.4735421070954395,0.6023894070556458,8.370000000000205,2.2780429683092183,0,0,0,28.79259764908868,0.029361529357655444,10.19718950224517,0.015019062366939876
16.794000,27.094113,20.738144,31.825903,0.258599,0.000000,1.000000,0.000000,909.338927,90.565263,770.300860,29.688176,589.136098,10.604396,4830.144722,178.396216,91.13461465207286,0.2595069400819634,2.4962681590454197,27.19333950799738,0.0992264897381961,0.09580939737301747,0.010964434061758092,0.0009080162402847532,1.6805386307112655,9.854635276409583,1.3435200000000544,0.4735421070954395,0.6053763562165253,8.397000000000206,2.352330066623329,0,0,0,29.72892582162172,0.02978566706007485,10.87953978552366,0.015637345441064262
