Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),Reset_Phase (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
0.540000,0.000054,20.020150,39.624023,0.000000,1.000000,0.000000,0.000000,999.999963,0.000037,799.999999,0.000001,600.000000,0.000000,5000.000716,0.269697,3.739711338795623e-05,5.6432668586595566e-11,0.0007548321593323742,5.400010799459986e-05,1.5549338995348735e-08,1.394462586456352e-09,4.1201229084059453e-11,1.4220000000000014e-13,0.05400000000000012,0.4299767564549102,0.043200000000000065,6.1646042659741204e-09,0.023049696535167797,0.2700000000000002,0.0003422927582335395,0,0,0,7.368469040683687e-07,9.578773696235159e-11,1.8130457447927938e-08,2.8225310450471594e-12
0.594000,0.000059,20.024470,39.570020,0.000000,1.000000,0.000000,0.000000,999.999956,0.000044,799.999999,0.000001,600.000000,0.000000,5000.000774,0.296584,4.412682016291177e-05,6.18536468100077e-11,0.0008197440777417914,5.940011879405983e-05,2.4024524743432604e-08,1.394462586456352e-09,6.647088292560112e-11,1.5840000000000016e-13,0.05940000000000015,0.4893801995862872,0.047520000000000076,8.45948133999957e-09,0.023049696535167797,0.2970000000000002,0.0004618460234538437,0,0,0,9.481121961498672e-07,1.576550115681869e-10,1.8130457447927938e-08,4.097367967541606e-12
0.648000,0.000065,20.026868,39.551679,0.000000,1.000000,0.000000,0.000000,999.999941,0.000059,799.999999,0.000001,600.000000,0.000000,5000.000797,0.323452,5.8952667672405455e-05,8.131695642943753e-11,0.0008580755103836463,6.48001295935198e-05,2.58238076075103e-08,3.2438338877109643e-09,8.502040375092049e-11,1.7460000000000018e-13,0.06480000000000018,0.5131209898407533,0.05184000000000009,1.1360092006657431e-08,0.02497232210128532,0.32400000000000023,0.000609219559942246,0,0,0,1.2153176840209283e-06,1.576550115681869e-10,2.8833676687212238e-08,6.0315737135361165e-12
0.702000,0.000070,20.031188,39.533349,0.000000,1.000000,0.000000,0.000000,999.999933,0.000067,799.999998,0.000002,600.000000,0.000000,5000.000946,0.350360,6.697717875591767e-05,9.856216615414496e-11,0.0010164005181978566,7.020014039297977e-05,3.183331951934553e-08,5.50876964508915e-09,1.025428722361837e-10,1.908000000000002e-13,0.0702000000000002,0.5368505973257378,0.0561600000000001,2.224388203287903e-08,0.02497232210128532,0.35100000000000026,0.0007109253069151443,0,0,0,1.7055873520666036e-06,1.9618899308919616e-10,3.68149270941055e-08,9.596660984020633e-12
0.756000,0.000076,20.031662,39.491327,0.000000,1.000000,0.000000,0.000000,999.999915,0.000085,799.999998,0.000002,600.000000,0.000000,5000.001142,0.377290,8.460854611503027e-05,1.344698908112336e-10,0.0012305236903733374,7.560015119243973e-05,3.611535493626959e-08,6.523642496905391e-09,1.2718395509332687e-10,2.088860104334554e-13,0.07560000000000024,0.5842725118976965,0.06048000000000011,3.0299694031789585e-08,0.028818424897681785,0.3780000000000003,0.0007991465441428482,0,0,0,2.05372846358312e-06,1.9618899308919616e-10,4.642524744095325e-08,1.1322790867810446e-11
0.810000,0.000081,20.035982,39.461194,0.000000,1.000000,0.000000,0.000000,999.999911,0.000089,799.999998,0.000002,600.000000,0.000000,5000.001367,0.404200,8.921421665052337e-05,2.2820701918213343e-10,0.0014610397229976471,8.10001619918997e-05,4.072112922288035e-08,1.0748814270525584e-08,1.683177361438866e-10,2.391920210285789e-13,0.08100000000000027,0.6198063847208487,0.0648000000000001,3.0299694031789585e-08,0.028818424897681785,0.4050000000000003,0.0008936486049721807,0,0,0,2.285593542638556e-06,2.942284281318444e-10,9.881556802564596e-08,1.3138030918168489e-11
0.864000,0.000086,20.039340,39.419257,0.000000,1.000000,0.000000,0.000000,999.999901,0.000099,799.999997,0.000003,600.000000,0.000000,5000.001552,0.431086,9.92531152411946e-05,3.361398354043417e-10,0.0016574809576966113,8.640017279135967e-05,4.322191259275346e-08,1.5268686537472847e-08,2.0300564747702685e-10,2.8907198319554186e-13,0.0864000000000003,0.6671426508723473,0.06912000000000004,3.590455256120421e-08,0.029780152013286695,0.43200000000000033,0.0010197561421933737,0,0,0,3.020161959147475e-06,3.511067045699728e-10,1.343375802709013e-07,1.8524394989065188e-11
0.918000,0.000092,20.041736,39.401007,0.000000,1.000000,0.000000,0.000000,999.999880,0.000120,799.999997,0.000003,600.000000,0.000000,5000.001742,0.457974,0.00012044550040080199,4.2499100487813564e-10,0.001868844254699023,9.180018359081964e-05,5.117380429038659e-08,1.671326968633173e-08,2.573582626023493e-10,3.510150958150545e-13,0.09180000000000033,0.6907929972786623,0.07343999999999999,5.510388358335348e-08,0.031704089824736645,0.45900000000000035,0.0011528505455869974,0,0,0,3.020161959147475e-06,3.511067045699728e-10,1.6260173201742492e-07,3.459982589434444e-11
0.972000,0.000097,20.045094,39.370955,0.000000,1.000000,0.000000,0.000000,999.999863,0.000137,799.999996,0.000004,600.000000,0.000000,5000.002002,0.484879,0.00013749982054095841,7.10424626829118e-10,0.002147359344511395,9.720019439027961e-05,5.689466057544362e-08,2.138466404002143e-08,2.794040096137141e-10,4.434403418699875e-13,0.09720000000000036,0.7262452461570478,0.07775999999999994,6.902049032086905e-08,0.032666277468425056,0.4860000000000004,0.0012667171402099423,0,0,0,3.675050913745721e-06,5.02386922320357e-10,1.908655644120851e-07,3.907277505069098e-11
1.026000,0.000103,20.046527,39.364543,0.000000,1.000000,0.000000,0.000000,999.999851,0.000149,799.999995,0.000005,600.000000,0.000000,5000.002164,0.511713,0.00014958871145390155,9.102674138684361e-10,0.0023235556015658533,0.00010260020518973958,5.993495981932214e-08,2.30335770246606e-08,2.794040096137141e-10,5.77715674556556e-13,0.10260000000000039,0.7380572525832005,0.08207999999999989,9.298506143256926e-08,0.0355529780061513,0.5130000000000003,0.0014464692280174384,0,0,0,4.746854200881743e-06,7.169108362242837e-10,2.524858437727923e-07,6.603272589342932e-11
1.080000,0.000108,20.046998,39.322723,0.000000,1.000000,0.000000,0.000000,999.999819,0.000181,799.999995,0.000005,600.000000,0.000000,5000.002381,0.538587,0.00018121257975959806,1.1565349719136507e-09,0.0025721864579695114,0.00010800021598919954,6.934330494404673e-08,2.4901077564937727e-08,3.363541333952611e-10,7.472402123323386e-13,0.10800000000000042,0.7852766904141819,0.08639999999999984,1.0249158077352626e-07,0.03940218700798161,0.5400000000000004,0.0016042892888344293,0,0,0,4.746854200881743e-06,8.241696626183368e-10,2.74697081106171e-07,7.837354318523259e-11
1.134000,0.000113,20.049393,39.316326,0.000000,1.000000,0.000000,0.000000,999.999806,0.000194,799.999995,0.000005,600.000000,0.000000,5000.002697,0.565470,0.0001944873522585742,1.5111828300198624e-09,0.002902809826372097,0.00011340022678865951,8.258242040713951e-08,2.7073977030818765e-08,4.587243528359854e-10,9.82341326554031e-13,0.11340000000000044,0.7970742274070576,0.09071999999999979,1.127231919466564e-07,0.04132685996863995,0.5670000000000004,0.001735339393894821,0,0,0,5.2176679288918365e-06,9.420666747054627e-10,3.213209238384533e-07,1.0670858088219709e-10
1.188000,0.000119,20.052751,39.309931,0.000000,1.000000,0.000000,0.000000,999.999792,0.000208,799.999994,0.000006,600.000000,0.000000,5000.003161,0.592416,0.0002083730962410896,2.0929343457435787e-09,0.0033829659503581346,0.00011880023758811948,8.608994995417627e-08,2.9487758238662006e-08,5.244574118892766e-10,1.2855825559383116e-12,0.11880000000000047,0.8088694851388354,0.09503999999999974,1.699530289494336e-07,0.042289230839361446,0.5940000000000004,0.001805715177643249,0,0,0,6.281978551174444e-06,9.420666747054627e-10,4.1897291408240395e-07,1.355275739574356e-10
1.242000,0.000124,20.057071,39.279958,0.000000,1.000000,0.000000,0.000000,999.999777,0.000223,799.999992,0.000008,599.999999,0.000001,5000.003430,0.619252,0.00022294218078365647,2.4943164723618615e-09,0.003670249364319699,0.0001242002483875795,8.970537449131584e-08,3.474507558642849e-08,5.653879395751773e-10,1.665346677770891e-12,0.1242000000000005,0.8442415889564365,0.09935999999999968,2.0524018571582637e-07,0.042289230839361446,0.6210000000000004,0.0019875612682243972,0,0,0,7.943519564199715e-06,1.4413283866636051e-09,5.172845801881776e-07,1.6697569908175554e-10
1.296000,0.000129,20.061391,39.226469,0.000000,1.000000,0.000000,0.000000,999.999755,0.000245,799.999991,0.000009,599.999999,0.000001,5000.003783,0.646125,0.00024538979362443916,2.969379466659197e-09,0.0040465916336812026,0.0001296002591870396,1.0114498340738943e-07,4.062798096212195e-08,6.645075859881551e-10,2.1253415811223745e-12,0.12960000000000044,0.9031310430009964,0.10367999999999963,2.4637242983789073e-07,0.042289230839361446,0.6480000000000005,0.002139053392821638,0,0,0,8.580856004252038e-06,1.8147462792145082e-09,5.975818831548949e-07,1.7906225012844475e-10
1.350000,0.000135,20.064748,39.184816,0.000000,1.000000,0.000000,0.000000,999.999747,0.000253,799.999990,0.000010,599.999999,0.000001,5000.004322,0.673057,0.00025344715712445767,3.387978625630665e-09,0.004596472555191595,0.00013500026998649968,1.0904081396239199e-07,4.3569214480685626e-08,8.933238560395636e-10,2.6375223926417713e-12,0.13500000000000034,0.9501843270983477,0.10799999999999958,2.74073751950424e-07,0.04325217759628115,0.6750000000000005,0.0022176661204444115,0,0,0,9.85535424055504e-06,2.023061075156073e-09,7.641380810744726e-07,2.2964925283786552e-10
1.404000,0.000140,20.068105,39.154958,0.000000,1.000000,0.000000,0.000000,999.999730,0.000270,799.999987,0.000013,599.999999,0.000001,5000.004544,0.699832,0.00026988587569428627,4.856474882513103e-09,0.0048403245178512974,0.00014040028078595977,1.1319555105355731e-07,4.3569214480685626e-08,1.1111636819004154e-09,3.3037738369206714e-12,0.14040000000000025,0.9854417021457335,0.11231999999999953,3.031447578929985e-07,0.04421530853175653,0.7020000000000005,0.002464795053945048,0,0,0,1.2572946604310491e-05,2.8284596585605747e-09,8.69074997956821e-07,2.2964925283786552e-10
1.458000,0.000146,20.071461,39.101656,0.000000,1.000000,0.000000,0.000000,999.999696,0.000304,799.999986,0.000014,599.999999,0.000001,5000.004761,0.726614,0.00030409427987665807,5.3924254640834096e-09,0.005095435829769318,0.00014580029158541986,1.1319555105355731e-07,6.085637875102368e-08,1.1111636819004154e-09,4.162121920789441e-12,0.14580000000000015,1.044143768486866,0.11663999999999948,3.364963256283797e-07,0.045178715796947,0.7290000000000005,0.002720663580764862,0,0,0,1.4084686224711367e-05,3.112597009165858e-09,1.0525173830306037e-06,2.74541356122904e-10
1.512000,0.000151,20.074818,39.060152,0.000000,1.000000,0.000000,0.000000,999.999670,0.000330,799.999985,0.000015,599.999999,0.000001,5000.005349,0.753554,0.00033067728931548046,6.825921057251441e-09,0.005712350360897186,0.00015120030238487996,1.2215264342920586e-07,6.481973799035688e-08,1.3697493368476665e-09,5.1547790814075565e-12,0.15120000000000006,1.0910477045910434,0.12095999999999943,3.551632754799902e-07,0.046142145938588744,0.7560000000000006,0.0028087556987700904,0,0,0,1.4943389612662105e-05,4.067528954416694e-09,1.2502101287754424e-06,3.022207991597799e-10
1.566000,0.000156,20.078174,39.018698,0.000000,1.000000,0.000000,0.000000,999.999660,0.000339,799.999982,0.000018,599.999999,0.000001,5000.005607,0.780296,0.0003399218331681699,7.615991946101304e-09,0.005986509669572968,0.00015660031318434005,1.3146919370732647e-07,8.078251388892713e-08,1.3697493368476665e-09,6.344989486058225e-12,0.15659999999999996,1.1379016784875229,0.1252799999999994,3.7382911953093215e-07,0.04710585239558369,0.7830000000000006,0.0030839572558124923,0,0,0,1.8378131038206767e-05,5.274807941925119e-09,1.4101253834087191e-06,3.9700263931119843e-10
1.620000,0.000162,20.079603,39.000690,0.000000,1.000000,0.000000,0.000000,999.999641,0.000359,799.999981,0.000019,599.999998,0.000002,5000.005776,0.806985,0.0003590926493264675,1.0475503518545908e-08,0.006176874410266107,0.00016200032398380014,1.4091118363279945e-07,8.508546014518674e-08,1.3697493368476665e-09,7.838273471164068e-12,0.16199999999999987,1.1613104657975812,0.12959999999999947,4.3301212427793265e-07,0.04999708589361357,0.8100000000000006,0.003415764752288836,0,0,0,1.9260731278428923e-05,6.125466018918432e-09,1.7623089306564578e-06,4.3603297138143483e-10
1.674000,0.000167,20.081031,38.959307,0.000000,1.000000,0.000000,0.000000,999.999592,0.000408,799.999980,0.000020,599.999998,0.000002,5000.006018,0.833743,0.0004085112983203234,1.2657269062382769e-08,0.00647101510491911,0.00016740033478326023,1.506766022953315e-07,8.998087230358802e-08,1.6007822529025739e-09,9.689080710959461e-12,0.16739999999999977,1.208092576646066,0.13391999999999954,4.7519966007197065e-07,0.05288877855197929,0.8370000000000006,0.0037096629849697953,0,0,0,2.0243788935577412e-05,6.560766114175314e-09,1.8524151069810757e-06,4.771521550976891e-10
1.728000,0.000173,20.083423,38.917975,0.000000,1.000000,0.000000,0.000000,999.999582,0.000418,799.999975,0.000025,599.999998,0.000002,5000.006502,0.860559,0.0004187257979776845,1.37935103094789e-08,0.006973454377190734,0.00017280034558272032,1.6598061614603935e-07,8.998087230358802e-08,2.022284944099929e-09,1.1828402472633005e-11,0.17279999999999968,1.2548254113033874,0.1382399999999996,5.21893806393676e-07,0.05481671864033052,0.8640000000000007,0.003912985766537686,0,0,0,2.451297742010087e-05,7.571720368551093e-09,1.9620110233131505e-06,6.118321548693184e-10
1.782000,0.000178,20.086779,38.900025,0.000000,1.000000,0.000000,0.000000,999.999550,0.000450,799.999971,0.000029,599.999998,0.000002,5000.006875,0.887337,0.0004503754147351256,1.626708215745934e-08,0.007387561766019067,0.0001782003563821804,1.7130364738302218e-07,1.0064663838269806e-07,2.175824758950602e-09,1.4339169297969988e-11,0.17819999999999958,1.2781750331688921,0.1425599999999997,5.963647831888779e-07,0.055780792077835775,0.8910000000000007,0.0041752691000680586,0,0,0,2.8916114434473533e-05,8.72892397424971e-09,2.0766914522808662e-06,7.569906625805332e-10
1.836000,0.000183,20.089171,38.882086,0.000000,1.000000,0.000000,0.000000,999.999539,0.000460,799.999969,0.000031,599.999998,0.000002,5000.007289,0.914084,0.0004612359900563333,1.8120168746368802e-08,0.007816726671718637,0.0001836003671816405,2.0381445507555908e-07,1.115685721692901e-07,2.3632821431883178e-09,1.717207654713561e-11,0.18359999999999949,1.3015135268767435,0.14687999999999976,6.732319895245073e-07,0.05770928395964516,0.9180000000000007,0.004444319703096668,0,0,0,3.1254455699068286e-05,9.382501356696634e-09,2.0766914522808662e-06,9.503174087510401e-10
1.890000,0.000189,20.091562,38.852501,0.000000,1.000000,0.000000,0.000000,999.999528,0.000472,799.999966,0.000034,599.999998,0.000002,5000.007605,0.940768,0.00047252623062773915,1.9533260947299037e-08,0.008149430179925357,0.0001890003779811006,2.2607304618518144e-07,1.115685721692901e-07,2.9543619822879976e-09,2.0193575519410187e-11,0.1889999999999994,1.3364987074270225,0.15119999999999983,7.252890002402092e-07,0.05963800542072385,0.9450000000000007,0.004776401043012237,0,0,0,3.364876247108e-05,1.082246258099512e-08,2.3747327100734473e-06,1.1608172878476372e-09
1.944000,0.000194,20.095882,38.822943,0.000000,1.000000,0.000000,0.000000,999.999505,0.000495,799.999963,0.000037,599.999997,0.000003,5000.008027,0.967514,0.0004953940191923975,2.034443690974929e-08,0.00860273304245498,0.00019440038878056068,2.3756133436838465e-07,1.3516797497042513e-07,3.821351333859348e-09,2.338366691460682e-11,0.1943999999999993,1.3714570892480225,0.1555199999999999,7.519541216754325e-07,0.05963800542072385,0.9720000000000008,0.005062023105754469,0,0,0,3.7417012559917425e-05,1.082246258099512e-08,2.7248350135308474e-06,1.4453380599697938e-09
1.998000,0.000200,20.099237,38.805050,0.000000,1.000000,0.000000,0.000000,999.999482,0.000518,799.999960,0.000040,599.999997,0.000003,5000.008697,0.994368,0.0005187290930975374,2.2939544582862577e-08,0.009302137246804933,0.00019980039958002077,2.494449270365827e-07,1.4138207862243584e-07,4.534935703157254e-09,2.696834461900702e-11,0.1997999999999992,1.3947497006596115,0.15983999999999998,7.812298887021351e-07,0.060602745996463654,0.9990000000000008,0.005237788991438023,0,0,0,4.010980645589108e-05,1.3390258917399755e-08,3.2688570979723513e-06,1.7245648966167864e-09
2.052000,0.000205,20.099698,38.763902,0.000000,1.000000,0.000000,0.000000,999.999422,0.000578,799.999960,0.000040,599.999996,0.000004,5000.008754,1.020946,0.0005793113124400271,2.4942059656350046e-08,0.009420633901443652,0.00020520041037948086,2.615798039638842e-07,1.4138207862243584e-07,4.7754761111138284e-09,3.09672505576136e-11,0.2051999999999991,1.441297509780386,0.16416000000000006,8.431858573067337e-07,0.06446179817520863,1.0259999999999998,0.005721302040043191,0,0,0,4.010980645589108e-05,1.520352742554394e-08,3.6441279065617635e-06,1.974903679703015e-09
2.106000,0.000210,20.103053,38.746047,0.000000,1.000000,0.000000,0.000000,999.999409,0.000591,799.999957,0.000043,599.999996,0.000004,5000.009106,1.047594,0.0005918218883137079,2.8317359172129086e-08,0.009791742321715514,0.00021060042117894095,2.92642776164133e-07,1.4847173410886443e-07,5.034029947805388e-09,3.5220647044449824e-11,0.210599999999999,1.4645534425232933,0.16848000000000013,8.758823660356993e-07,0.06542669888889621,1.0529999999999988,0.006091488346523469,0,0,0,4.311705604117322e-05,1.9974449802062325e-08,3.8458079839769385e-06,2.3144197342099835e-09
2.160000,0.000216,20.107373,38.704969,0.000000,1.000000,0.000000,0.000000,999.999371,0.000629,799.999951,0.000049,599.999996,0.000004,5000.009434,1.074265,0.0006301436867347386,3.0605987228185874e-08,0.010170867713595584,0.00021600043197840104,2.990060096242109e-07,1.6326250505915758e-07,5.6071911677265086e-09,3.9966806680033166e-11,0.21599999999999892,1.5110313786855287,0.1728000000000002,9.114524450947954e-07,0.06542669888889621,1.0799999999999979,0.00647199419805538,0,0,0,4.939410304542214e-05,2.4186664635734797e-08,4.076842213525594e-06,2.583040549400501e-09
2.214000,0.000221,20.109763,38.687148,0.000000,1.000000,0.000000,0.000000,999.999331,0.000668,799.999951,0.000049,599.999995,0.000005,5000.009778,1.100914,0.0006695423228835159,3.323959842593938e-08,0.010556276582948753,0.00022140044277786113,3.1858055373737027e-07,1.6326250505915758e-07,5.9033636256619146e-09,4.515144328525121e-11,0.22139999999999882,1.5342517764111412,0.17712000000000028,1.020373617737863e-06,0.06735716775730886,1.1069999999999969,0.0068637185459759185,0,0,0,4.939410304542214e-05,2.7535948252428113e-08,4.769922617745002e-06,3.11157566104622e-09
2.268000,0.000226,20.112152,38.657738,0.000000,1.000000,0.000000,0.000000,999.999318,0.000682,799.999945,0.000055,599.999995,0.000005,5000.010549,1.127739,0.0006829145277530039,3.615336030505608e-08,0.011351108895346178,0.00022680045357732122,3.4548717226220245e-07,1.7144189721035084e-07,6.220367131038504e-09,5.076257337868258e-11,0.22679999999999872,1.5690615651109194,0.18144000000000035,1.135252648506382e-06,0.06928781993299282,1.133999999999996,0.007062773027033555,0,0,0,5.464208046466042e-05,2.9886629372809646e-08,5.017195266865671e-06,3.5731958237779547e-09
2.322000,0.000232,20.114541,38.628354,0.000000,1.000000,0.000000,0.000000,999.999305,0.000695,799.999945,0.000055,599.999994,0.000006,5000.011073,1.154413,0.0006966086855937812,3.77232707797676e-08,0.011891256597517578,0.0002322004643767813,3.6606550605235484e-07,1.9630767078625643e-07,6.220367131038504e-09,5.686508031443668e-11,0.23219999999999863,1.603845792670733,0.18576000000000042,1.1745678460547122e-06,0.07121883971724509,1.160999999999995,0.007405016986705896,0,0,0,5.464208046466042e-05,3.359175402455992e-08,6.294980053774013e-06,4.234987722116037e-09
2.376000,0.000237,20.117896,38.598996,0.000000,1.000000,0.000000,0.000000,999.999305,0.000695,799.999940,0.000060,599.999993,0.000007,5000.011753,1.181147,0.0006966086855937812,4.1801221054026824e-08,0.012584333088170457,0.0002376004751762414,3.8723596905612213e-07,2.046505245071797e-07,7.268231875005456e-09,6.336590170288927e-11,0.23759999999999853,1.638604122142707,0.1900800000000005,1.253192264297695e-06,0.07218445289293865,1.187999999999994,0.007684212923366541,0,0,0,6.006502896248481e-05,3.6184409126914854e-08,7.112350608616477e-06,4.853731351721464e-09
2.430000,0.000243,20.118353,38.558095,0.000000,1.000000,0.000000,0.000000,999.999262,0.000738,799.999938,0.000062,599.999992,0.000008,5000.012837,1.208125,0.000739702007121838,4.893199528673352e-08,0.013716930086717845,0.0002430004859757015,3.944783664843251e-07,2.046505245071797e-07,7.639428104508357e-09,7.054702829475893e-11,0.24299999999999844,1.684904777258821,0.19440000000000057,1.37516959032187e-06,0.07604713328271788,1.214999999999993,0.007755442839549435,0,0,0,6.190949089148522e-05,3.758375591311858e-08,8.261891669899246e-06,5.205233043648167e-09
