Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),Reset_Phase (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
12.474000,58.021093,20.601557,18.024380,0.010117,0.000000,1.000000,0.000000,950.512544,49.468523,794.231760,5.767221,598.891732,1.098138,4937.441639,69.056966,49.604422843098696,0.010130296141572317,0.8074348798232032,58.15700357789323,0.13591077582679117,0.018933395815821874,0.001018707909638454,1.3158547147357452e-05,1.247400059186181,23.223020008018306,0.9979200000000287,0.11696678982342314,0.3963627704351503,6.237000000000125,0.5458293696966986,0,0,0,5.771976706698014,0.003736839197517275,1.1087097593851492,0.00044151129855841514
12.528000,58.278550,20.601922,18.029780,0.011778,0.000000,1.000000,0.000000,949.548196,50.432271,793.711889,6.287092,598.834232,1.153975,4935.343343,71.199354,50.577316550082955,0.011793392261333375,0.8371719838984373,58.4162035778932,0.13765313661085316,0.019532855665065706,0.001018707909638454,1.4976427695762068e-05,1.2528000793173923,23.223020008018306,1.0022400000000289,0.12551282719207638,0.4003183302846263,6.264000000000126,0.5584743581748839,0,0,0,6.2919744171011995,0.0038638280698910024,1.1662816248183778,0.000513460883679869
12.582000,58.535997,20.606242,17.970344,0.013161,0.000000,1.000000,0.000000,948.578624,51.399388,793.181915,6.816903,598.770529,1.216293,4933.198672,73.360181,51.54978358528844,0.013177522402894055,0.8523976102673815,58.67540357789317,0.13940667712409163,0.02198850123641047,0.0011815154619002632,1.7008975374937814e-05,1.2582001031404562,23.287856556219108,1.0065600000000292,0.12840722979693975,0.4003183302846263,6.291000000000127,0.5845446945476678,0,0,0,6.82194881626956,0.0038638280698910024,1.230022089243787,0.0005512066334367731
12.636000,58.791680,20.607594,17.889630,0.013888,0.000000,1.000000,0.000000,947.126637,52.850129,792.911581,7.087238,598.704964,1.281129,4931.083635,75.490734,53.00772456606291,0.01390718895261611,0.8677726977836604,58.93460357789314,0.14292310420390056,0.023233746397797496,0.0011815154619002632,1.9232759925148512e-05,1.263600133234232,23.373969857933755,1.0108800000000295,0.134361385601706,0.40328597055063087,6.318000000000128,0.6114038367706298,0,0,0,7.092560470104675,0.00414133544350272,1.2956461180077683,0.0006099677811709429
12.690000,59.049116,20.610925,17.873560,0.015512,0.000000,1.000000,0.000000,945.676063,54.298766,792.630125,7.368694,598.605656,1.378811,4928.885258,77.713932,54.464361953404094,0.015533209243791302,0.88858123526511,59.193803577893114,0.14468771861811122,0.025171072428869116,0.0011815154619002632,2.159686182098692e-05,1.2690001760867597,23.39544029428425,1.0152000000000299,0.1404252951706214,0.40427527333988855,6.345000000000129,0.6343918698089839,0,0,0,7.374442475884171,0.004567238693624487,1.3950384087108465,0.0006939203249003692
12.744000,59.306540,20.613266,17.836087,0.017205,0.000000,1.000000,0.000000,944.226801,55.746050,792.060301,7.938471,598.570617,1.412154,4926.251513,80.392438,55.919825516493255,0.017229092178804462,0.9204544242449405,59.453003577893085,0.14646351209388947,0.027148982188844106,0.0012282784847595356,2.42164114329393e-05,1.2744002272302823,23.438313259229727,1.0195200000000302,0.14662640462149554,0.4062540820617412,6.3720000000001304,0.648503017422361,0,0,0,7.944414830247455,0.004715709481531669,1.430142938254729,0.0007600076169774786
12.798000,59.560391,20.613628,17.777349,0.018071,0.000000,1.000000,0.000000,943.748079,56.224103,791.626487,8.372235,598.495143,1.486759,4924.763461,81.894322,56.4048859067221,0.01809851195969486,0.9365409773584417,59.71220357789306,0.15181217236639605,0.027817858730741787,0.0012785121957142708,2.7097296078204747e-05,1.2798002871079541,23.502451190429714,1.0238400000000305,0.15296470949762278,0.4102120281677661,6.3990000000001315,0.6777580136788659,0,0,0,8.378387381627222,0.004873944019929312,1.5057095882190297,0.0008523666373871801
12.852000,59.816011,20.617948,17.761413,0.020382,0.000000,1.000000,0.000000,943.266292,56.704535,791.188030,8.810536,598.373724,1.605864,4923.201050,83.522276,56.88989692112784,0.020411859023816342,0.9800388145870681,59.97140357789303,0.15539265422045537,0.029173049246767623,0.0014344665463974584,3.0212063822812325e-05,1.2852003609528346,23.5237876093917,1.0281600000000308,0.15618874869430366,0.4102120281677661,6.4260000000001325,0.6827120074760087,0,0,0,8.81734535045611,0.005375311861461105,1.6272003780046893,0.00092444000803824
12.906000,60.073410,20.619299,17.681700,0.020873,0.000000,1.000000,0.000000,942.781330,57.187444,790.745715,9.252795,598.202230,1.776863,4921.509628,85.237431,57.37485905382191,0.02090637705841428,1.0021056511199287,60.230603577893,0.15719404654816554,0.031226027036291272,0.0014899836475698032,3.3567058453222195e-05,1.2906004655319403,23.60890056369701,1.0324800000000312,0.15618874869430366,0.41318105470310346,6.4530000000001335,0.7080469699541585,0,0,0,9.260010293329863,0.00572563139266644,1.7987991839559934,0.0010293304286215776
12.960000,60.328997,20.621639,17.602371,0.021987,0.000000,1.000000,0.000000,941.333621,58.633763,790.441808,9.556646,598.115829,1.862147,4919.301530,87.479492,58.82923541180819,0.02202417700198067,1.0298919191567721,60.48980357789297,0.16080617300213765,0.032615974334569316,0.001546412189652707,3.7008575954351624e-05,1.2960006154019879,23.69362942799581,1.0368000000000315,0.16285656509867658,0.41516055228290566,6.4800000000001345,0.728869420785688,0,0,0,9.56427767341122,0.00608566439169573,1.8852854450957008,0.0011139472666088443
13.014000,60.582756,20.625959,17.544469,0.023713,0.000000,1.000000,0.000000,940.865717,59.101667,789.984253,10.013964,598.024462,1.951784,4917.747032,89.067910,59.31386171120196,0.023754211142522873,1.0580393436061215,60.74900357789294,0.16624771572639369,0.032615974334569316,0.0017830782041918173,4.0725206879787295e-05,1.3014007907472118,23.756931308419084,1.0411200000000318,0.17957845823459964,0.41516055228290566,6.507000000000136,0.7500977068823559,0,0,0,10.021833036183141,0.00608566439169573,1.976739814320385,0.0012014341392774794
13.068000,60.831028,20.628299,17.465797,0.026107,0.000000,1.000000,0.000000,939.903408,60.063267,789.984442,10.013594,597.977695,1.996153,4916.701343,90.125343,60.282973738573816,0.026151392861717068,1.075056280455156,61.008203577892914,0.1771751207807285,0.03332519434191291,0.0019633262029808795,4.472834096831785e-05,1.3068009970934398,23.841004089862853,1.0454400000000321,0.18638179933248505,0.4171407584600765,6.534000000000137,0.782370147310874,0,0,0,10.021833036183141,0.006275414088247115,2.0235366963755914,0.0012318846570447618
13.122000,61.088403,20.629649,17.408389,0.027356,0.000000,1.000000,0.000000,939.429226,60.537449,789.357908,10.640068,597.835988,2.136606,4914.696518,92.141530,60.76742860077145,0.027405461379559282,1.0922057086445107,61.267403577892885,0.17900091563444187,0.03332519434191291,0.0020243426235825334,4.906915802777078e-05,1.3122012473236624,23.903812013490377,1.0497600000000324,0.1966543740126249,0.42011141410697167,6.561000000000138,0.8151576658352223,0,0,0,10.648759276386553,0.006667156252708672,2.165370499823777,0.0013585804929455757
13.176000,61.345766,20.631988,17.351184,0.029914,0.000000,1.000000,0.000000,937.022994,62.942942,788.884343,11.113500,597.836052,2.133980,4911.352516,95.507809,63.18762043459935,0.02996817779922428,1.1155261751253935,61.52660357789286,0.18083788771430961,0.0340631842579098,0.0021577058185245196,5.37081810993499e-05,1.3176015167370578,23.966417114164365,1.0540800000000328,0.21061475705343227,0.4220919975724844,6.588000000000139,0.8432008238531724,0,0,0,11.122324418273923,0.006667156252708672,2.165370499823777,0.0014227949749305716
13.230000,61.604966,20.635318,17.314957,0.033203,0.000000,1.000000,0.000000,936.542998,63.421422,787.904279,12.093427,597.727684,2.239055,4908.726136,98.179366,63.671223343073365,0.03326194626575402,1.1510306824262306,61.78580357789283,0.18083788771430961,0.03557960904886669,0.002294003376425182,5.884924579995467e-05,1.3230018151301877,24.008044326352216,1.058400000000033,0.21422131555835924,0.4230824253821575,6.61500000000014,0.8605285070811959,0,0,0,12.103031067249209,0.007309692252228917,2.2738046541244277,0.001488195761744215
13.284000,61.862311,20.638647,17.278825,0.036778,0.000000,1.000000,0.000000,935.586899,64.375221,787.575369,12.422188,597.497140,2.466018,4906.681949,100.280367,64.6381960124169,0.03684263899894703,1.1928638262673512,62.0450035778928,0.18269208468501497,0.03787989910980512,0.0024430709695870273,6.449489297611484e-05,1.3284022223992495,24.049576730877916,1.0627200000000334,0.22509484447310232,0.4240730591996319,6.642000000000141,0.8725484044360178,0,0,0,12.431940392792542,0.007309692252228917,2.5044190812569114,0.001558823913351304
13.338000,62.117797,20.641976,17.222088,0.038322,0.000000,1.000000,0.000000,935.586899,64.371359,786.908158,13.089324,597.319300,2.642307,4905.014707,101.968282,64.6381960124169,0.038392761938342616,1.216941414466139,62.30420357789277,0.1864063596726071,0.04174231968672893,0.0025176040953644517,7.05621972664174e-05,1.3338027830140167,24.111714520182367,1.0670400000000337,0.22509484447310232,0.42506385293370236,6.669000000000142,0.902952015197337,0,0,0,13.099609176125925,0.007767197826413899,2.682410058426439,0.0017104984539495127
13.392000,62.371392,20.644314,17.165559,0.039938,0.000000,1.000000,0.000000,934.631026,65.326453,786.570625,13.426619,597.195602,2.764383,4903.149324,103.854063,65.60515972596035,0.04001501768680006,1.2413068387295607,62.56340357789274,0.19201148136891472,0.042520578159868525,0.002756237261415355,7.689901926250164e-05,1.3392035053260158,24.173644706297075,1.071360000000034,0.23618619747085987,0.42704562046704364,6.696000000000143,0.9339190604073425,0,0,0,13.437142101691716,0.007767197826413899,2.806269277124377,0.0018714596559581012
13.446000,62.623091,20.645661,17.088707,0.040761,0.000000,1.000000,0.000000,934.634742,65.321170,785.893467,14.103611,597.129885,2.829270,4901.681185,105.329862,65.60515972596035,0.04084430837918373,1.2597342416112725,62.822603577892714,0.1995129911292425,0.04408831446246825,0.002922435338675063,8.341330955931427e-05,1.34460427836858,24.255897673305714,1.0756800000000344,0.23990126971821113,0.43001858333018944,6.723000000000144,0.9716871670230857,0,0,0,14.114546121116412,0.008012731130783919,2.8721487411092115,0.002034065431571786
13.500000,62.872881,20.647999,17.053116,0.044995,0.000000,1.000000,0.000000,934.158663,65.796459,785.552563,14.444259,597.062500,2.892414,4900.429817,106.651298,66.08872258960884,0.045085631554153245,1.309173153947289,63.081803577892686,0.2089223064524445,0.04487792635023974,0.003178341324772331,9.041315515424056e-05,1.3500051149641623,24.296889560244633,1.0800000000000347,0.2473857638853024,0.43200075098358154,6.750000000000145,0.9780575227575736,0,0,0,14.455700048886875,0.008262972906819384,2.9396166144665763,0.002116772242461246
13.554000,63.126417,20.651328,16.956428,0.045856,0.000000,1.000000,0.000000,934.166147,65.788186,785.041714,14.954930,596.855466,3.098580,4899.035698,108.102912,66.08872258960884,0.045953355817354234,1.3526318504641583,63.34100357789266,0.21458674395995223,0.045667394052388864,0.003355760322352963,9.784241694262084e-05,1.3554061235646155,24.39897807994369,1.084320000000035,0.2548694841650322,0.43299185564121695,6.777000000000146,0.9910221174671313,0,0,0,14.96732560746944,0.009039387602278069,3.1467799168375463,0.002246268769429135
13.608000,63.381824,20.653666,16.961829,0.051672,0.000000,1.000000,0.000000,932.726226,67.228106,784.868984,15.127390,596.646077,3.302145,4896.838201,110.307090,67.5400051029151,0.051777845911891114,1.3714647136617748,63.60020357789263,0.21837945610437304,0.045667394052388864,0.003625985417694819,0.0001058791391538972,1.360807570893445,24.39897807994369,1.0886400000000354,0.2662312146227737,0.4349743606900914,6.804000000000147,1.0301738399610778,0,0,0,15.140319307354211,0.00930359874838653,3.3563099338872235,0.0023866510948227023
13.662000,63.635306,20.657986,16.885954,0.054867,0.000000,1.000000,0.000000,932.250438,67.700668,784.693520,15.302580,596.363610,3.581408,4895.457575,111.693625,68.02349486656448,0.054981895068112796,1.3903903841404104,63.8594035778926,0.2240974728350825,0.048894285079493054,0.0038993295836760055,0.00011445961870596036,1.3662095663820006,24.48025562578631,1.0929600000000357,0.2739329511743104,0.4349743606900914,6.831000000000148,1.0701902582852645,0,0,0,15.31578342712472,0.00930359874838653,3.6388765865140895,0.0024870174901336045
13.716000,63.886852,20.659331,16.830628,0.057093,0.000000,1.000000,0.000000,931.287585,68.663521,784.694320,15.301597,596.149465,3.793319,4894.106646,113.102606,68.99022588377777,0.05721609235013284,1.4349005074284755,64.1186035778926,0.23175150945143366,0.048894285079493054,0.004082956800035232,0.00012358801972467938,1.371612083143858,24.54098365661141,1.097280000000036,0.2778110893024035,0.43794927308759973,6.858000000000149,1.083648540581796,0,0,0,15.31578342712472,0.010103277786097646,3.8532307698041675,0.0026955469361874757
13.770000,64.140288,20.663651,16.795654,0.058243,0.000000,1.000000,0.000000,929.364095,70.583663,784.515657,15.480167,596.077507,3.864117,4891.710798,115.543512,70.92166379873248,0.05837567539883903,1.4734461482995818,64.37780357789264,0.23751584135969928,0.05224209213280864,0.004175841589122172,0.00013287808414125168,1.3770148351866491,24.581360850127272,1.1016000000000363,0.2857589822819989,0.43794927308759973,6.88500000000015,1.1041362963295476,0,0,0,15.494984415742755,0.010641160954989034,3.9255079805791335,0.0030150592083727236
13.824000,64.391778,20.667971,16.760763,0.063041,0.000000,1.000000,0.000000,928.881519,71.064545,784.333109,15.662622,595.860863,4.075954,4890.458513,116.827210,71.40424004676152,0.06318384130855279,1.5056878088114527,64.63700357789267,0.2452252892005012,0.05393608987414484,0.004268717752676952,0.000142829718026811,1.3824182283504702,24.621654874908494,1.1059200000000367,0.2857589822819989,0.43794927308759973,6.912000000000151,1.1319647345614863,0,0,0,15.679147797212623,0.01225722126674312,4.142319651784431,0.0031822215368414895
13.878000,64.645165,20.669314,16.685844,0.064341,0.000000,1.000000,0.000000,928.403178,71.541169,784.148262,15.847375,595.568634,4.366871,4889.052869,118.264067,71.88665087924609,0.06449431390755621,1.5381640308474616,64.8962035778927,0.2510385188979454,0.05565315767351965,0.004363804214032817,0.00015315956491305477,1.387822618188527,24.701978393243458,1.110240000000037,0.2898287517579918,0.440925628122787,6.939000000000152,1.160228471744913,0,0,0,15.864540865937107,0.012802390422002333,4.434781363371495,0.003415764243843281
13.932000,64.898534,20.672642,16.651219,0.065686,0.000000,1.000000,0.000000,927.442467,72.500152,783.776104,16.219436,595.419317,4.514834,4887.061773,120.258765,72.85145923611793,0.06584920745945988,1.5577617157462336,65.15540357789274,0.256869368927937,0.057381713355564405,0.0044600066252799865,0.00016370401750275305,1.3932277776402995,24.742008314800515,1.1145600000000373,0.2939257380839107,0.44191794365586107,6.966000000000153,1.2032233151059628,0,0,0,16.237800984102805,0.013904908256858622,4.584463517146241,0.003780600735015902
13.986000,65.153831,20.674977,16.556940,0.068451,0.000000,1.000000,0.000000,926.482330,73.457661,783.208836,16.786405,595.267154,4.664220,4884.704458,122.674519,73.815747272999,0.06862607364736906,1.6038470455307985,65.41460357789278,0.2607727264940341,0.060009045396072234,0.004758761915367853,0.00017466857057958743,1.3986336991816493,24.84169341603711,1.1188800000000376,0.29807726861551787,0.4439027321981094,6.993000000000154,1.2178700108257214,0,0,0,16.80506873069656,0.013904908256858622,4.736752162388955,0.003906385962936835
14.040000,65.407155,20.678305,16.502805,0.071238,0.000000,1.000000,0.000000,925.526866,74.410469,782.636978,17.358056,595.186395,4.742181,4882.460834,124.934522,74.77962291502365,0.07142414791417592,1.6304265234061963,65.67380357789281,0.26664849117563666,0.06266495567582045,0.004965912994483191,0.00018603390161645595,1.4040399682337572,24.901234829328104,1.123200000000038,0.3064893206716715,0.44489522795829256,7.020000000000155,1.255071040302273,0,0,0,17.377220250818535,0.014198109156246546,4.817764641625962,0.004159532113581373
14.094000,65.664390,20.681632,16.448864,0.075493,0.000000,1.000000,0.000000,924.090919,75.844607,781.857864,18.136957,595.104681,4.819628,4879.326514,128.098734,76.22417299120724,0.07569083051879356,1.6638906577840036,65.93300357789285,0.2686132978282382,0.06447391241604826,0.005178861493790308,0.00019811123307838312,1.4094467605583154,24.960583031541375,1.1275200000000383,0.31509223195729874,0.44588779160691994,7.047000000000156,1.2856420017335886,0,0,0,18.15692975681442,0.014794174741818614,4.899671844439223,0.004352761537857916
14.148000,65.913728,20.682974,16.395114,0.078371,0.000000,1.000000,0.000000,923.618292,76.315409,781.464060,18.530652,595.018462,4.902956,4877.911028,129.529446,76.70545734117637,0.07858213515775372,1.6908656453992295,66.19220357789288,0.2784753250455891,0.06629989569334795,0.005287683234113781,0.00021073048017177879,1.4148537952507336,25.019740154010613,1.1318400000000386,0.32374893453499914,0.44886614228157934,7.074000000000157,1.3243924482793175,0,0,0,18.551041844017085,0.01510184398569576,4.986148517592316,0.004610292339206435
14.202000,66.166985,20.685308,16.341560,0.082848,0.000000,1.000000,0.000000,922.669166,77.263607,781.065986,18.928727,594.842933,5.073995,4875.812968,131.613302,77.66768959695095,0.08307232296092289,1.704503344912365,66.45140357789292,0.2844186144675395,0.06722707010501498,0.005287683234113781,0.00022388044570963994,1.4202617602162586,25.07870185304305,1.136160000000039,0.3368553956715163,0.4508517871973132,7.101000000000158,1.3792338714059156,0,0,0,18.950048923229637,0.01603445030187531,5.161874135539498,0.0048067331806033505
14.256000,66.422208,20.687642,16.288198,0.087455,0.000000,1.000000,0.000000,922.196818,77.735028,780.266290,19.728189,594.659966,5.252342,4873.378558,134.032698,78.14882849889176,0.08769243873571196,1.7182376067869987,66.71060357789295,0.2883954859891386,0.06815412789528465,0.005520826018019894,0.00023782336432708642,1.4256709027611072,25.137472430775105,1.1404800000000392,0.34564667104117147,0.4528377275849932,7.128000000000159,1.4349812709780518,0,0,0,19.750381489646976,0.016671274053216844,5.34504396544408,0.005009746403594616
14.310000,66.677418,20.690969,16.196098,0.087440,0.000000,1.000000,0.000000,920.758954,79.170054,780.266934,19.727309,594.292099,5.620209,4871.234406,136.205907,79.59117053100351,0.08769243873571196,1.7527234486520795,66.96980357789299,0.29238507869466557,0.07099278290908995,0.005757561648842235,0.00025198999198945894,1.4310822546597066,25.234983923605874,1.1448000000000396,0.3501240966695187,0.45383090560303363,7.15500000000016,1.4674105545977545,0,0,0,19.750381489646976,0.01731515433606362,5.713192091063196,0.0052907253477406935
14.364000,66.932612,20.691316,16.123899,0.090936,0.000000,1.000000,0.000000,920.291927,79.636130,779.856054,20.138189,593.922320,5.986478,4869.212247,138.226639,80.07176415183048,0.09120259275629945,1.7735737231802395,67.22900357789302,0.2963917117690208,0.07194282355290704,0.005757561648842235,0.00026646574832068826,1.4364977226098257,25.312598348984956,1.1491200000000399,0.363691087637918,0.45780356111759385,7.182000000000161,1.5166869045151994,0,0,0,20.16158594827746,0.017639481018730387,6.083195114517114,0.00551466774728755
14.418000,67.187789,20.694643,16.052049,0.094654,0.000000,1.000000,0.000000,919.815895,80.109295,779.444377,20.549619,593.543011,6.362053,4867.182864,140.284543,80.55232678610375,0.09493588084043661,1.8085107234220674,67.48820357789306,0.3004145202157175,0.07480958109697798,0.006004163268453084,0.0002814933594121298,1.4419169600386996,25.389867574352735,1.1534400000000402,0.36822202821678773,0.45879694492011946,7.209000000000162,1.5501039887155244,0,0,0,20.573922765831565,0.018300052786265807,6.462737213802262,0.005747931912416019
14.472000,67.440935,20.696976,16.038204,0.100392,0.000000,1.000000,0.000000,917.904447,82.019759,779.237337,20.756285,593.446612,6.452699,4864.668059,142.781116,82.47289100992364,0.10068885911026529,1.822615417906683,67.7474035778931,0.30646901579977204,0.07579383001953217,0.0063777848886579355,0.0002973420060079421,1.4473385804319032,25.40913437056785,1.1577600000000405,0.37733788264347845,0.4607837767546162,7.236000000000163,1.6094410094017475,0,0,0,20.781296711367297,0.0186338794644228,6.559536152184864,0.006148101562075088
14.526000,67.694052,20.698316,16.005158,0.108289,0.000000,1.000000,0.000000,916.950065,82.974141,778.808728,21.184644,593.252281,6.639116,4862.495974,144.980962,83.43199397471749,0.10860320393805495,1.858019228041225,68.00660357789313,0.3125514775883796,0.07579383001953217,0.006628140391278686,0.0003141372133100047,1.4527628542327535,25.447605134325194,1.1620800000000409,0.38205935135308366,0.463764284553061,7.263000000000164,1.6440834230942083,0,0,0,21.210911967556147,0.019640213248655475,6.754113607864466,0.006394183985024677
14.580000,67.949186,20.699655,15.953030,0.114423,0.000000,1.000000,0.000000,915.996064,83.926151,778.378637,21.614605,592.953194,6.932050,4860.119724,147.400588,84.3907436183683,0.11475543299559991,1.9007541570243884,68.26580357789317,0.316617379789751,0.07778519745029619,0.006757830860703527,0.0003320816336983438,1.4581906105538995,25.505160375533094,1.1664000000000412,0.38680773882886643,0.4667449459492393,7.290000000000165,1.6704421417073112,0,0,0,21.64169006872955,0.02032716652357195,7.053453308417074,0.006647803740608714
14.634000,68.206348,20.701988,15.862962,0.120795,0.000000,1.000000,0.000000,915.526499,84.392678,777.506143,22.486833,592.644884,7.233970,4857.307486,150.223782,84.86988680766949,0.12114594357371518,1.9294429716775106,68.5250035778932,0.31865585537569413,0.0808234067672753,0.007023743779474203,0.00035111276742655025,1.463622949399964,25.600661408440185,1.1707200000000415,0.396385616258804,0.4687322520371479,7.317000000000166,1.7151748157535371,0,0,0,22.514183727207968,0.02032716652357195,7.361851173550709,0.006735014532444534
14.688000,68.459393,20.705314,15.868401,0.129672,0.000000,1.000000,0.000000,915.052075,84.865076,776.851323,23.141102,592.434670,7.435286,4855.147164,152.443474,85.34914034037232,0.13004354688039055,1.9800481698393535,68.78420357789324,0.3248106581007073,0.08284881888156115,0.0075752075914561935,0.00037155906578829987,1.469062126391145,25.600661408440185,1.1750400000000418,0.40121502191657527,0.46972607005831213,7.344000000000167,1.733410903410557,0,0,0,23.169356963599526,0.02068020886968473,7.572515168202156,0.0071852892667651005
14.742000,68.714478,20.705658,15.797800,0.131914,0.000000,1.000000,0.000000,913.620497,86.295619,776.405429,23.586856,592.215155,7.652538,4852.414106,155.202982,86.78562929036934,0.13230703403098568,2.016463572161997,69.04340357789327,0.32892593598468123,0.08388437873626635,0.00771538974916151,0.00039264590018777426,1.4745025098417068,25.67670215586302,1.1793600000000422,0.4061259127205775,0.47370167489634674,7.371000000000168,1.7703753393601103,0,0,0,23.61597166917286,0.021400353884530092,7.792392268133286,0.007547124025688616
14.796000,68.971614,20.706997,15.784286,0.143530,0.000000,1.000000,0.000000,912.195487,87.720629,775.954696,24.037301,591.882526,7.973529,4849.447029,158.196099,88.22062331981982,0.14394511461002577,2.05313007965971,69.30260357789331,0.33098996231393846,0.08388437873626635,0.00800248265085821,0.00041496991001245363,1.4799495014267146,25.69566314584988,1.1836800000000425,0.41611005724138866,0.47668336393525457,7.398000000000169,1.808002242909672,0,0,0,24.067438608333866,0.022134631448865284,8.125300118789852,0.007826264281502416
14.850000,69.224595,20.708335,15.695245,0.143507,0.000000,1.000000,0.000000,911.249757,88.665295,775.267612,24.724386,591.768761,8.087294,4846.930779,160.754779,89.1764449423268,0.14394511461002577,2.0973873657657642,69.56180357789334,0.33720845313640685,0.08494843558895644,0.00800248265085821,0.0004382201193885598,1.4854028665882295,25.790157815420155,1.1880000000000428,0.4262019888256514,0.4796653331508015,7.42500000000017,1.8368296119430085,0,0,0,24.755635958686124,0.023247851542904388,8.239445792585647,0.008207017052814057
14.904000,69.483795,20.712655,15.625493,0.153427,0.000000,1.000000,0.000000,909.355238,90.556576,774.802703,25.189295,591.418914,8.427197,4843.426150,164.284420,91.08623521751353,0.1538891949023653,2.134533989101588,69.82100357789338,0.33720845313640685,0.0881858241160316,0.00800248265085821,0.0004621333183284926,1.4908629047922144,25.86537039636722,1.1923200000000431,0.4414736580115782,0.4796653331508015,7.452000000000171,1.8759632095678864,0,0,0,25.221684123325726,0.024387028086812677,8.589390091072236,0.00830376140214376
14.958000,69.740910,20.715980,15.593480,0.163830,0.000000,1.000000,0.000000,908.893811,91.015819,773.861847,26.129994,591.060582,8.775100,4840.386116,167.349118,91.56320378438366,0.1643175972923317,2.171979421204068,70.08020357789341,0.33929383099014954,0.09037042957535743,0.008159263556003358,0.0004874550666624904,1.49633324139664,25.90285344867332,1.1966400000000434,0.45701438809072314,0.48065975774229364,7.479000000000172,1.915745861883017,0,0,0,26.16331238320861,0.02515904303308835,8.948017407337606,0.008599776508515235
15.012000,69.991728,20.717317,15.542886,0.166472,0.000000,1.000000,0.000000,908.416840,91.488404,773.389051,26.602630,590.815459,9.017555,4838.494111,169.230175,92.04017444778765,0.1669865822851089,2.1945881943708696,70.33940357789345,0.34767532330719886,0.09475628098655342,0.008318880294061026,0.0005142338388705204,1.501813359038259,25.95892775152534,1.2009600000000438,0.45701438809072314,0.48364317564239323,7.506000000000173,1.9763016095616448,0,0,0,26.63649864705433,0.025549707220418973,9.193652609662292,0.009111311864348205
15.066000,70.246726,20.720642,15.511087,0.174558,0.000000,1.000000,0.000000,906.991812,92.911225,772.675241,27.315954,590.688644,9.136256,4835.417948,172.330104,93.47049062543466,0.17509982306060654,2.2324114117118077,70.59860357789348,0.3518773559839986,0.09696343699602127,0.008804844081585661,0.000541979314324739,1.5072993213711812,25.996211951377003,1.205280000000044,0.46230248152274617,0.4846377876477449,7.5330000000001744,2.0173602214245947,0,0,0,27.351105970926756,0.026347127819936395,9.320880648082634,0.009524960691046927
15.120000,70.501704,20.719989,15.442261,0.180163,0.000000,1.000000,0.000000,906.049760,93.852162,772.190360,27.800835,590.307318,9.511949,4832.777066,175.012257,94.42317210388875,0.18073333952679846,2.2780725934983956,70.85780357789352,0.3560998722315796,0.09807837169250426,0.008804844081585661,0.0005708085817774733,1.5128023449204595,26.07054151636565,1.2096000000000444,0.47293193596939753,0.4896112394395557,7.5600000000001755,2.0487486525954877,0,0,0,27.836388942447098,0.02674927505657389,9.702528061336439,0.00984614611604773
15.174000,70.756666,20.722319,15.429241,0.191619,0.000000,1.000000,0.000000,905.584248,94.316542,771.463358,28.527495,589.911506,9.896273,4830.083341,177.710587,94.89939334977642,0.1922208828289099,2.30871085372489,71.11700357789356,0.36033768697646595,0.0992101837741988,0.009147177099749822,0.0006015422029325571,1.5183160013257413,26.089075167275308,1.2139200000000447,0.4836415035393119,0.4916006940324387,7.5870000000001765,2.101782620699611,0,0,0,28.56420923006366,0.027567288790741152,10.098779034297781,0.010285425650270309
15.228000,71.011610,20.724650,15.360829,0.194557,0.000000,1.000000,0.000000,904.156533,95.741965,770.974574,29.015933,589.642911,10.161899,4827.168269,180.629472,96.32710848295156,0.19518976464665547,2.3395100888669096,71.37620357789359,0.36459339114524164,0.10150232370600025,0.009493903976328396,0.0006330632253867375,1.5238476298048975,26.163018516520015,1.218240000000045,0.4836415035393119,0.4935902079152719,7.6140000000001775,2.1557693192790253,0,0,0,29.054243243084436,0.028816791020070037,10.367823206255668,0.01073431833857959
15.282000,71.268677,20.728970,15.347940,0.210125,0.000000,1.000000,0.000000,902.752561,97.144782,770.727152,29.263178,589.098368,10.690841,4824.193903,183.625856,97.75311835527555,0.21079081625131338,2.378277295832499,71.63540357789363,0.3667263314508441,0.10265693362939204,0.0096694866196,0.0006657428179263262,1.5293947076137244,26.18145520427376,1.2225600000000454,0.5056798004036248,0.4935902079152719,7.6410000000001785,2.1995186226461,0,0,0,29.302922843833716,0.030075328993374055,10.912705329822735,0.011073064000793647
