Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),Reset_Phase (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
0.540000,0.000054,20.029754,39.683486,0.000000,1.000000,0.000000,0.000000,999.999969,0.000031,799.999999,0.000001,600.000000,0.000000,5000.000676,0.269668,3.142108695717048e-05,3.785221233294455e-11,0.0007088718783133578,5.4000215994600066e-05,2.2512332531506388e-08,4.68495872497339e-09,2.6473124642695387e-11,1.4220000000000014e-13,0.05400000000000012,0.3705138005709968,0.043200000000000065,9.560863478393905e-09,0.01344598961044472,0.2700000000000002,0.0003653032249628373,0,0,0,8.488267444258622e-07,8.25733424276449e-11,1.608378194520774e-08,3.193856768534861e-12
0.594000,0.000059,20.033113,39.653181,0.000000,1.000000,0.000000,0.000000,999.999962,0.000038,799.999999,0.000001,600.000000,0.000000,5000.000840,0.296609,3.8221784494554325e-05,5.466915868044303e-11,0.0008798730178836168,5.940023759406009e-05,2.918736412917215e-08,5.977510743096337e-09,3.7199411160423784e-11,1.5840000000000016e-13,0.05940000000000015,0.40621912457266307,0.047520000000000076,9.560863478393905e-09,0.014407417802943417,0.2970000000000002,0.00043163805997668207,0,0,0,1.038528976383378e-06,1.4439205136735425e-10,2.0055736345927058e-08,4.604775791661421e-12
0.648000,0.000065,20.037433,39.622903,0.000000,1.000000,0.000000,0.000000,999.999958,0.000042,799.999999,0.000001,600.000000,0.000000,5000.000946,0.323502,4.1819919069211693e-05,8.323507587000972e-11,0.000990255593529765,6.480025919352011e-05,3.2857574141012e-08,6.479163311436219e-09,5.98013417605574e-11,1.7460000000000018e-13,0.06480000000000018,0.4418971820183471,0.05184000000000009,1.1922561894453054e-08,0.014407417802943417,0.32400000000000023,0.0005429021889185976,0,0,0,1.3646148878077915e-06,2.505249665797855e-10,3.819433091721812e-08,6.268007392494403e-12
0.702000,0.000070,20.040791,39.580773,0.000000,1.000000,0.000000,0.000000,999.999946,0.000054,799.999999,0.000001,600.000000,0.000000,5000.001097,0.350415,5.4017614074574245e-05,1.2992420224458264e-10,0.00115393616729644,7.020028079298013e-05,3.692355958749097e-08,8.130338390218494e-09,7.747680355057338e-11,1.9220734720083303e-13,0.0702000000000002,0.48942651244743673,0.0561600000000001,1.474151881326148e-08,0.015369260646888873,0.35100000000000026,0.0006419215084793372,0,0,0,1.4733031814395012e-06,3.170987287858305e-10,5.887573955451858e-08,8.545890788431546e-12
0.756000,0.000076,20.044149,39.562427,0.000000,1.000000,0.000000,0.000000,999.999937,0.000063,799.999998,0.000002,600.000000,0.000000,5000.001217,0.377294,6.268889460672645e-05,1.898215898297816e-10,0.001283203586736736,7.560030239244016e-05,4.350806851931215e-08,8.828753095902392e-09,1.0762039241656594e-10,2.1763586519742177e-13,0.07560000000000024,0.5131728541083543,0.06048000000000011,2.1570283235177114e-08,0.01633133380237782,0.3780000000000003,0.0007727338880693527,0,0,0,1.7759598476563353e-06,3.973508209918258e-10,7.478713017689287e-08,1.4816913226805368e-11
0.810000,0.000081,20.047507,39.532230,0.000000,1.000000,0.000000,0.000000,999.999919,0.000081,799.999998,0.000002,600.000000,0.000000,5000.001340,0.404174,8.132583720104999e-05,3.1159509058121513e-10,0.0014256227985097129,8.100032399190018e-05,5.057797330711827e-08,9.804155253211913e-09,1.1946686344315447e-10,2.596229512239672e-13,0.08100000000000027,0.5487701576445129,0.0648000000000001,4.268025113496354e-08,0.017293475978355302,0.4050000000000003,0.0009114220962438213,0,0,0,1.9749569340945657e-06,4.3747593739263477e-10,8.309659147746042e-08,1.6763100240834228e-11
0.864000,0.000086,20.049902,39.490209,0.000000,1.000000,0.000000,0.000000,999.999904,0.000096,799.999998,0.000002,600.000000,0.000000,5000.001671,0.431139,9.625636877138785e-05,3.894619071254049e-10,0.0017719759617171667,8.64003455913602e-05,5.556088409744336e-08,1.0897298151612843e-08,1.6022948024432543e-10,3.1560096593309685e-13,0.0864000000000003,0.5961910892945307,0.06912000000000004,4.268025113496354e-08,0.019218266889676743,0.43200000000000033,0.0009622630541882898,0,0,0,2.4231303705357314e-06,5.910234713148597e-10,1.0577135964915494e-07,2.0655254166235977e-11
0.918000,0.000092,20.053259,39.448239,0.000000,1.000000,0.000000,0.000000,999.999899,0.000101,799.999997,0.000003,600.000000,0.000000,5000.001927,0.458039,0.00010154500916035802,5.421140215791305e-10,0.002035596059832504,9.180036719082023e-05,6.093949210154444e-08,1.4423883133361698e-08,1.7626456054125624e-10,3.91613641900373e-13,0.09180000000000033,0.6435614383513986,0.07343999999999999,5.414920737366515e-08,0.020180800412866035,0.45900000000000035,0.0010691481664611118,0,0,0,3.187251359813235e-06,7.29099782512193e-10,1.4569939782609342e-07,2.339808367551585e-11
0.972000,0.000097,20.056617,39.418145,0.000000,1.000000,0.000000,0.000000,999.999876,0.000124,799.999996,0.000004,600.000000,0.000000,5000.002240,0.484979,0.00012420975267908065,6.861048389737095e-10,0.0023731259833117586,9.720038879028025e-05,6.37456751485006e-08,1.7058965857904314e-08,2.006534909370714e-10,4.862785843478312e-13,0.09720000000000036,0.6790551029895728,0.07775999999999994,7.292564018013317e-08,0.021143379894446215,0.4860000000000004,0.0011533923249841232,0,0,0,4.065890327157926e-06,8.923299615267458e-10,1.6061209387815736e-07,3.468235825373442e-11
1.026000,0.000103,20.059974,39.411718,0.000000,1.000000,0.000000,0.000000,999.999864,0.000136,799.999995,0.000005,600.000000,0.000000,5000.002465,0.511845,0.0001361540305799706,9.20601118921001e-10,0.0026122298417776517,0.00010260041038974027,6.680377501794016e-08,1.7058965857904314e-08,2.2900575691638964e-10,6.220705852878282e-13,0.10260000000000039,0.6908816264586759,0.08207999999999989,9.49744682537895e-08,0.02210628181221128,0.5130000000000003,0.0013015705496258279,0,0,0,5.080385044575493e-06,1.3049944782360381e-09,2.2386727932687667e-07,5.3570644491599996e-11
1.080000,0.000108,20.062368,39.381657,0.000000,1.000000,0.000000,0.000000,999.999858,0.000142,799.999994,0.000006,600.000000,0.000000,5000.002768,0.538728,0.00014259341151787693,1.2051863707006406e-09,0.002924158109814949,0.0001080004319892003,7.624752039927734e-08,1.7058965857904314e-08,4.0895784704086723e-10,7.945791974426084e-13,0.10800000000000042,0.7263429726790346,0.08639999999999984,1.026622665053237e-07,0.024032338663236414,0.5400000000000004,0.0014276427045367148,0,0,0,6.495218478853819e-06,1.4437836701765821e-09,2.526028812947896e-07,6.471631447630974e-11
1.134000,0.000113,20.065725,39.351623,0.000000,1.000000,0.000000,0.000000,999.999831,0.000169,799.999992,0.000008,600.000000,0.000000,5000.003068,0.565625,0.0001687827296330156,1.3559564501063639e-09,0.003252757224853844,0.00011340045358866032,7.953924614933597e-08,2.2812611054264377e-08,4.920347631297193e-10,1.0005321555451686e-12,0.11340000000000044,0.7617770919115306,0.09071999999999979,1.1219369777544468e-07,0.024995447510980574,0.5670000000000004,0.0015598113520811222,0,0,0,7.79349862182812e-06,1.7666916175521827e-09,2.890673436733634e-07,8.919488447796015e-11
1.188000,0.000119,20.069081,39.345216,0.000000,1.000000,0.000000,0.000000,999.999825,0.000175,799.999990,0.000010,600.000000,0.000000,5000.003127,0.592359,0.00017561770164480615,1.8250534598593834e-09,0.0033230659705254864,0.00011880047518812034,8.642839938105473e-08,2.2812611054264377e-08,5.415186366889155e-10,1.263277878986777e-12,0.11880000000000047,0.7735838387839571,0.09503999999999974,1.4155787970274572e-07,0.025958694449500042,0.5940000000000004,0.001836297460803502,0,0,0,9.61844101519539e-06,2.5640024980540702e-09,3.7480399589122216e-07,1.1137344367702156e-10
1.242000,0.000124,20.070511,39.327011,0.000000,1.000000,0.000000,0.000000,999.999817,0.000183,799.999989,0.000011,599.999999,0.000001,5000.003260,0.619114,0.00018292045500586249,2.2151638628962698e-09,0.003465102436056977,0.00012420049678758032,9.382113264569486e-08,2.7023465736681875e-08,7.94181472719951e-10,1.614629782917638e-12,0.1242000000000005,0.797188867249232,0.09935999999999968,1.4155787970274572e-07,0.028848802954487412,0.6210000000000004,0.002091165408066322,0,0,0,1.0530818438131817e-05,2.5640024980540702e-09,5.654846514634965e-07,1.6315647499793967e-10
1.296000,0.000129,20.074831,39.261670,0.000000,1.000000,0.000000,0.000000,999.999802,0.000198,799.999989,0.000011,599.999999,0.000001,5000.003470,0.645903,0.00019795661325377675,2.567758127932614e-09,0.003691193605221678,0.00012960051838704022,1.0517039530996486e-07,3.624336604641865e-08,7.94181472719951e-10,2.0237041467586773e-12,0.12960000000000044,0.8679296344637071,0.10367999999999963,1.9701422914927283e-07,0.028848802954487412,0.6480000000000005,0.002318156710531517,0,0,0,1.1044948801993345e-05,2.5640024980540702e-09,7.132961108356759e-07,1.7753964362330675e-10
1.350000,0.000135,20.079151,39.255291,0.000000,1.000000,0.000000,0.000000,999.999794,0.000205,799.999988,0.000012,599.999999,0.000001,5000.003696,0.672677,0.00020576223118616072,3.3369967840749015e-09,0.003927502767608047,0.00013500053998650012,1.1310199813163065e-07,4.354823695947526e-08,8.636371785412343e-10,2.4825757744548283e-12,0.13500000000000034,0.8797086755733678,0.10799999999999958,2.3186150477789678e-07,0.028848802954487412,0.6750000000000005,0.0025544299079679794,0,0,0,1.2113626479995455e-05,3.111592579867126e-09,9.325051612973281e-07,2.7089679474758336e-10
1.404000,0.000140,20.083471,39.225369,0.000000,1.000000,0.000000,0.000000,999.999794,0.000205,799.999986,0.000014,599.999999,0.000001,5000.003938,0.699435,0.00020576223118616072,3.6503993492483306e-09,0.004173669247188722,0.00014040056158596002,1.213391219682177e-07,4.8479612324342385e-08,1.01855777294811e-09,3.050933399518844e-12,0.14040000000000025,0.9150307192486354,0.11231999999999953,2.4347656183265057e-07,0.028848802954487412,0.7020000000000005,0.0028001578831395976,0,0,0,1.371648785889579e-05,4.255035328562635e-09,1.1766960839306059e-06,3.9386178229127633e-10
1.458000,0.000146,20.084899,39.195475,0.000000,1.000000,0.000000,0.000000,999.999777,0.000223,799.999986,0.000014,599.999999,0.000001,5000.004346,0.726285,0.0002231344619410214,4.430875444316363e-09,0.00460026797753209,0.00014580058318541992,1.2986374895674403e-07,5.0944976889609134e-08,1.1862971339757623e-09,3.746082933354796e-12,0.14580000000000015,0.9503254813787229,0.11663999999999948,2.667044682741576e-07,0.03174089134770648,0.7290000000000005,0.0029694473414179313,0,0,0,1.425070176586822e-05,4.577127074626877e-09,1.435879358615025e-06,5.222188971309083e-10
1.512000,0.000151,20.089219,39.118634,0.000000,1.000000,0.000000,0.000000,999.999750,0.000250,799.999985,0.000015,599.999998,0.000002,5000.004845,0.753181,0.0002499292121736461,4.430875444316363e-09,0.005127897900009844,0.00015120060478487983,1.3862186109128252e-07,5.3618627499029205e-08,1.3572358812578975e-09,4.463226254030712e-12,0.15120000000000006,1.0325664333981832,0.12095999999999943,3.2010014690947983e-07,0.03174089134770648,0.7560000000000006,0.003102332904944212,0,0,0,1.4876136064453048e-05,5.235449689908331e-09,1.6358847021827483e-06,5.97283399233846e-10
1.566000,0.000156,20.093539,39.077109,0.000000,1.000000,0.000000,0.000000,999.999732,0.000268,799.999983,0.000017,599.999998,0.000002,5000.005369,0.780065,0.0002683432601611615,5.409185137527324e-09,0.005674604526570097,0.00015660062638433973,1.5701847792377198e-07,7.223864216088412e-08,1.5558419938253293e-09,5.241891660565069e-12,0.15659999999999996,1.079490732976588,0.1252799999999994,3.3471920663096914e-07,0.03174089134770648,0.7830000000000006,0.003240059263199288,0,0,0,1.689334879722728e-05,5.235449689908331e-09,1.6358847021827483e-06,7.122025867068441e-10
1.620000,0.000162,20.095930,39.035636,0.000000,1.000000,0.000000,0.000000,999.999713,0.000287,799.999982,0.000018,599.999998,0.000002,5000.005724,0.806848,0.0002872956261312329,5.409185137527324e-09,0.006050363955074103,0.00016200064798379963,1.8087959762367767e-07,7.912356536196737e-08,1.7584800759757815e-09,6.11726743744872e-12,0.16199999999999987,1.1263637864080387,0.12959999999999947,3.660835475510878e-07,0.03366991696551706,0.8100000000000006,0.003478374587607343,0,0,0,1.763918976120146e-05,5.6341721883888125e-09,1.7149169568656998e-06,9.128752934971709e-10
1.674000,0.000167,20.099285,38.994212,0.000000,1.000000,0.000000,0.000000,999.999693,0.000306,799.999981,0.000019,599.999998,0.000002,5000.006092,0.833625,0.0003069647833106083,6.485780588171295e-09,0.006441213174811574,0.00016740066958325953,2.0067508511286903e-07,8.99188976608386e-08,1.9793089270275387e-09,7.040951523215944e-12,0.16739999999999977,1.173187994404342,0.13391999999999954,3.828491907899521e-07,0.034634659849502716,0.8370000000000006,0.0037234637873223685,0,0,0,1.9181342142877948e-05,6.466472330244476e-09,1.8010434544381154e-06,1.0393289862579286e-09
1.728000,0.000173,20.100711,38.964525,0.000000,1.000000,0.000000,0.000000,999.999673,0.000327,799.999979,0.000021,599.999998,0.000002,5000.006471,0.860396,0.000327171830404538,7.617814251040317e-09,0.006844007066389465,0.00017280069118271943,2.107789340507534e-07,9.383928640863165e-08,2.094343703705529e-09,8.190295535879818e-12,0.17279999999999968,1.2082747772850284,0.1382399999999996,4.013193672576677e-07,0.03752909448559967,0.8640000000000007,0.003976945862071729,0,0,0,2.0853778504231693e-05,7.804410968785736e-09,2.081782964567287e-06,1.2165583041589498e-09
1.782000,0.000178,20.104066,38.934865,0.000000,1.000000,0.000000,0.000000,999.999652,0.000348,799.999977,0.000023,599.999998,0.000002,5000.006864,0.887161,0.00034816992943419726,9.046454859875609e-09,0.007261864438076579,0.00017820071278217933,2.1606463185020266e-07,1.1014439285575314e-07,2.224503342451108e-09,9.487255692272842e-12,0.17819999999999958,1.2433346702917198,0.1425599999999997,4.394315665630338e-07,0.03849399772906436,0.8910000000000007,0.004237196887149909,0,0,0,2.257952342060223e-05,8.314829846049723e-09,2.4960978507216007e-06,1.4256748325293917e-09
1.836000,0.000183,20.106456,38.916907,0.000000,1.000000,0.000000,0.000000,999.999620,0.000380,799.999977,0.000023,599.999997,0.000003,5000.007258,0.913927,0.00038085230693700917,1.0666712136169073e-08,0.007691644608185604,0.00018360073438163923,2.3224476919796736e-07,1.1861686228693863e-07,2.365339970078845e-09,1.1009472233538537e-11,0.18359999999999949,1.266693345189665,0.14687999999999976,5.002297353476334e-07,0.040424103025514295,0.9180000000000007,0.004505835405201569,0,0,0,2.348331060447797e-05,8.845688081686299e-09,2.7115812408236486e-06,1.7325632199717436e-09
1.890000,0.000189,20.109811,38.910631,0.000000,1.000000,0.000000,0.000000,999.999597,0.000403,799.999974,0.000026,599.999997,0.000003,5000.007777,0.940732,0.0004032514382335222,1.4078584809983665e-08,0.008238919559577588,0.00018900075598109913,2.434087136510548e-07,1.2801067661240978e-07,2.8237649517511642e-09,1.3036996705500763e-11,0.1889999999999994,1.2783687771861079,0.15119999999999983,5.438584531582236e-07,0.041389351148569065,0.9450000000000007,0.004729663251911289,0,0,0,2.650735335448124e-05,9.398896629957435e-09,2.9451634170583385e-06,2.0023541786745653e-09
1.944000,0.000194,20.112200,38.904357,0.000000,1.000000,0.000000,0.000000,999.999563,0.000437,799.999971,0.000029,599.999997,0.000003,5000.008304,0.967543,0.00043765703902525117,1.759169617375756e-08,0.008804762286544632,0.00019440077758055903,2.6050436353738066e-07,1.3297753411169452e-07,2.989370637545875e-09,1.5631658219331566e-11,0.1943999999999993,1.290043226552952,0.1555199999999999,6.387601045476686e-07,0.04331998487785506,0.9720000000000008,0.004958483630680854,0,0,0,2.8718987234645557e-05,1.0048169257632993e-08,3.0795156851853045e-06,2.2804909186973847e-09
1.998000,0.000200,20.114589,38.886417,0.000000,1.000000,0.000000,0.000000,999.999516,0.000484,799.999970,0.000030,599.999997,0.000003,5000.008836,0.994358,0.0004846443519214233,2.1342060403284198e-08,0.009387430976802523,0.00019980079918001893,2.7819246049741026e-07,1.4416315319783094e-07,3.3338332093115573e-09,1.8778983302706073e-11,0.1997999999999992,1.3133834191709104,0.15983999999999998,6.64122067863183e-07,0.04525094013858609,0.9990000000000008,0.005193200101121929,0,0,0,2.9977011435036313e-05,1.1346691140736572e-08,3.2138618763070537e-06,2.499056624493164e-09
2.052000,0.000205,20.116012,38.856827,0.000000,1.000000,0.000000,0.000000,999.999504,0.000496,799.999969,0.000031,599.999996,0.000004,5000.008821,1.020830,0.0004966154636799525,2.325578575698343e-08,0.009387430976802523,0.00020520082077947883,2.9638295355251004e-07,1.5606245408461064e-07,3.5213420968049917e-09,2.252588891037184e-11,0.2051999999999991,1.3483726754331449,0.16416000000000006,6.64122067863183e-07,0.04814753232896737,1.0259999999999998,0.005736511515169356,0,0,0,3.126616177325576e-05,1.3467206258108255e-08,3.798883082567553e-06,2.8362298061825793e-09
2.106000,0.000210,20.117436,38.827265,0.000000,1.000000,0.000000,0.000000,999.999504,0.000496,799.999967,0.000033,599.999996,0.000004,5000.009307,1.047523,0.0004966154636799525,2.560675002594918e-08,0.009877013210170095,0.00021060084237893874,3.399669855284249e-07,1.6201132459624956e-07,3.9040653295710856e-09,2.6500998354501192e-11,0.210599999999999,1.3833354894610275,0.16848000000000013,7.482244409151578e-07,0.05104446771359938,1.0529999999999988,0.006046864224189196,0,0,0,3.255520827950907e-05,1.3467206258108255e-08,3.945134198700146e-06,3.200715020750717e-09
2.160000,0.000216,20.120790,38.797728,0.000000,1.000000,0.000000,0.000000,999.999479,0.000521,799.999966,0.000034,599.999996,0.000004,5000.009656,1.074170,0.0005222035451985282,2.678159288175178e-08,0.010254380434280463,0.00021600086397839864,3.717742186063697e-07,1.742126557439241e-07,4.099287935775186e-09,3.077157766030543e-11,0.21599999999999892,1.4182717049374303,0.1728000000000002,8.057195118837219e-07,0.05201021981914912,1.0799999999999979,0.006428239861631375,0,0,0,3.3876973606396905e-05,1.573490449366507e-08,4.103599133114549e-06,3.6677530601023783e-09
2.214000,0.000221,20.124144,38.791488,0.000000,1.000000,0.000000,0.000000,999.999413,0.000586,799.999963,0.000037,599.999996,0.000004,5000.009974,1.100852,0.0005875020303285303,3.049579278407751e-08,0.010643564243255361,0.00022140088557785854,3.783330916591545e-07,1.809336410150757e-07,4.947007427015503e-09,3.5524479677994206e-11,0.22139999999999882,1.429911923425949,0.17712000000000028,9.00765716320775e-07,0.05297610988859779,1.1069999999999969,0.006817955830663727,0,0,0,3.682369917035483e-05,1.573490449366507e-08,4.268871573701062e-06,4.1571470026510586e-09
2.268000,0.000226,20.126532,38.750357,0.000000,1.000000,0.000000,0.000000,999.999400,0.000600,799.999957,0.000043,599.999996,0.000004,5000.010607,1.127610,0.0006009418785324841,3.303579381873392e-08,0.011302131398182754,0.00022680090717731844,4.0501660294757657e-07,1.879702870306107e-07,5.443937586304887e-09,4.055013406790289e-11,0.22679999999999872,1.476443285039588,0.18144000000000035,1.0010096559835042e-06,0.054908119576020945,1.133999999999996,0.007085919513768717,0,0,0,4.2991944752535835e-05,1.656741629910039e-08,4.268871573701062e-06,4.4552976579451415e-09
2.322000,0.000232,20.128920,38.744131,0.000000,1.000000,0.000000,0.000000,999.999386,0.000614,799.999955,0.000045,599.999996,0.000004,5000.010996,1.154217,0.0006148108355603499,3.835201181130187e-08,0.01170872993405188,0.00023220092877677834,4.4616078971314337e-07,1.879702870306107e-07,5.968912994209177e-09,4.6229950331669507e-11,0.23219999999999863,1.488068572054076,0.18576000000000042,1.06884430485774e-06,0.056840312425012175,1.160999999999995,0.007495578017470963,0,0,0,4.455118844641829e-05,1.9554019197638423e-08,4.469978927311626e-06,4.871326500267417e-09
2.376000,0.000237,20.132273,38.714671,0.000000,1.000000,0.000000,0.000000,999.999372,0.000627,799.999955,0.000045,599.999994,0.000006,5000.011673,1.180955,0.000628715790851347,4.1382653280711145e-08,0.012402039092183724,0.00023760095037623824,4.6029986544904186e-07,2.0302878627587763e-07,7.30466693049256e-09,5.273169863251956e-11,0.23759999999999853,1.522929450415833,0.1900800000000005,1.10433021048548e-06,0.05780666185001577,1.187999999999994,0.007774548744755525,0,0,0,4.455118844641829e-05,1.9554019197638423e-08,5.720292261260786e-06,5.374751168742442e-09
2.430000,0.000243,20.132728,38.673630,0.000000,1.000000,0.000000,0.000000,999.999372,0.000627,799.999951,0.000049,599.999993,0.000007,5000.012370,1.207681,0.000628715790851347,4.5100958234484794e-08,0.013110666172413282,0.00024300097197569814,4.746900895410789e-07,2.0302878627587763e-07,8.115888021709083e-09,5.979302623888397e-11,0.24299999999999844,1.5693695725241723,0.19440000000000057,1.1752972678362557e-06,0.061672194730287726,1.214999999999993,0.008060113121190659,0,0,0,4.9444986003811994e-05,1.9554019197638423e-08,6.569084737352659e-06,5.8186448286053415e-09
