Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
30.510000,109.817987,10.514754,48.569960,125.465450,514.619500,482.147262,56.466272,741.735612,0.138412,471.253296,1836.240403,2992.307590,497.14797347550774,128.60829164094932,24.85430748123512,13.671514076626737,3.8535267635751915,3.233237875275332,1.7981164430140053,3.142841821414369,27.08301886142941,3.5130590759158435,2.4408000000001366,11.767473960852234,6.926046481143531,15.255000000000466,211.5613150974349,744.1553531771762,0.6216250694893724,601.5776124467683,1.7160245208645357
30.564000,109.833093,10.502957,48.626445,125.869095,514.085440,482.675537,56.029179,742.168251,0.132554,470.835149,1834.839222,2993.266680,497.71383311428815,129.03229635423986,24.92397953692878,13.693209133178044,3.8601163225487194,3.2390236424150047,1.802569482941561,3.163201378304761,27.142418685923744,3.5159736695018067,2.445120000000137,11.799272757966243,6.942162515401512,15.282000000000467,212.1000775484843,744.5942980905088,0.6234774086500608,601.5911640109816,1.7237184937428567
30.618000,109.841603,10.491181,48.682925,126.272284,513.818616,482.930770,55.158006,743.026056,0.133530,470.410550,1832.857548,2994.614864,497.9965540294781,129.45592012184633,24.982040158065892,13.71489899962077,3.873296495917703,3.2506141895296223,1.815938893797451,3.183636455751476,27.201818509692725,3.518893632195747,2.4494400000001373,11.815169623825563,6.958259258963354,15.309000000000468,212.81862759750678,745.4660874050232,0.6240929983117346,601.597881532916,1.731411772377457
30.672000,109.856695,10.487458,48.736482,126.956963,512.987245,483.750541,53.867437,744.307697,0.133236,469.705651,1829.465171,2997.181999,498.8438072931823,130.16111288063524,25.028489810084945,13.736581900403545,3.8798872546256638,3.2622142478880316,1.8248655178208564,3.2041494939308395,27.261218332707454,3.5247365959189842,2.4537600000001376,11.831051979097689,6.966302158257443,15.33600000000047,213.71731908664788,746.7585025876563,0.6259399188999287,601.6012530354228,1.7344886865655105
30.726000,109.868484,10.491778,48.784181,127.499756,512.439050,484.292930,52.177436,745.984278,0.134774,469.140722,1825.574215,3000.438198,499.40789776387146,130.72450422686845,25.08655339028077,13.758258630574806,3.889774349585891,3.268019254380826,1.8382858149841073,3.2247480057150497,27.32061815489278,3.5364370506181118,2.458080000000138,11.846948173751896,6.966302158257443,15.36300000000047,214.43714092824308,748.4509674728602,0.6284031928951649,601.6012530354228,1.7360270464093486
30.780000,109.886854,10.496098,48.837723,127.760524,511.625985,485.100177,51.343823,746.799988,0.132340,468.861712,1823.074135,3001.919826,500.2528760896329,131.00594828711655,25.12139254277402,13.779924844322059,3.8930709096804095,3.2738375312182186,1.8561892654440304,3.2454242764019274,27.38001797632032,3.5422953326194446,2.4624000000001383,11.878861561972133,6.966302158257443,15.390000000000471,215.5174315622382,749.2858130454879,0.6296358402187221,601.6113776417565,1.7437177393927832
30.834000,109.901919,10.476295,48.882461,128.021063,511.079320,485.641018,50.109182,748.030148,0.128799,468.583977,1820.071790,3004.095001,500.8154622951118,131.28722366021154,25.167845541491687,13.801583316178267,3.8996643830229805,3.2796621097816847,1.8606700579762467,3.266160492961693,27.439417797155905,3.5569563742324917,2.4667200000001386,11.894781903093863,6.990424910790959,15.417000000000472,216.41805477758172,750.5223023017469,0.6314844467961634,601.6179943061138,1.7467937593556744
30.888000,109.910381,10.464561,48.933059,128.281409,510.814117,485.900394,48.493440,749.632401,0.134951,468.296719,1816.614840,3006.915613,501.0965445293361,131.568330028219,25.225913888485085,13.82323464458768,3.9128533188787786,3.2854896114473155,1.8741587985844421,3.286921183133519,27.498817617725553,3.5657586492615945,2.471040000000139,11.910661382771503,7.006479486455737,15.444000000000473,217.1394614819383,752.1392705752077,0.632710901752322,601.6179943061138,1.7529456477555236
30.942000,109.922136,10.468881,48.977773,128.541545,510.051273,486.645733,48.493440,749.627903,0.128009,468.022722,1815.810468,3007.083405,501.93894862546847,131.8492690474747,25.283982664929187,13.844881601972144,3.922745533723539,3.3029939593647195,1.8786565929896915,3.3077240308665865,27.558217437864844,3.5804443289222387,2.4753600000001392,11.990221242311982,7.006479486455737,15.471000000000474,217.86110969032183,752.1392705752077,0.632710901752322,601.6280125549315,1.7560214403725443
30.996000,109.937179,10.449142,49.034233,128.941785,509.490400,487.200760,47.697979,750.409867,0.126147,467.603487,1813.671965,3008.200964,502.4998213468893,132.27036614615426,25.31882429564265,13.866520037849982,3.9293414842650356,3.308840438638462,1.8921546055093987,3.328581638244742,27.617617257461028,3.5833837873063716,2.4796800000001396,11.990221242311982,7.030537931654398,15.498000000000475,218.94389482302688,752.9359554379929,0.6339343178492596,601.6375635118467,1.763710451716044
31.050000,109.945619,10.445451,49.081859,129.481704,508.666134,488.007464,47.303042,750.791296,0.124517,467.044246,1812.080820,3008.963028,503.33998840056796,132.83123787506548,25.36528026141712,13.888153320749483,3.9425342894999127,3.32640260187158,1.9056619020625587,3.3495343285940518,27.677017076115806,3.59515846779151,2.48400000000014,12.006122098370039,7.038548952381736,15.525000000000476,219.84643199386005,753.331504257144,0.634546291697674,601.6407314642352,1.765247971791941
31.104000,109.954055,10.449771,49.129474,129.600837,508.418218,488.237811,46.518867,751.561948,0.124260,466.904389,1810.276739,3010.129885,503.6197522585462,132.97135122581787,25.423350657741608,13.909782640721307,3.9557278910873377,3.3439706597464105,1.9191854906790915,3.370513898392651,27.736416894480293,3.606942993452256,2.48832000000014,12.03797042121598,7.038548952381736,15.552000000000477,220.56872718197025,754.1162913843971,0.6351581159968958,601.6471385499913,1.771398166981926
31.158000,109.972378,10.446081,49.182976,129.999916,507.643572,489.006595,45.743737,752.337078,0.120974,466.487584,1807.923600,3011.845525,504.45816257276437,133.3914416186696,25.48142184935869,13.931404042756771,3.9590265127298268,3.349832868921661,1.9191854906790915,3.3915253681728457,27.795816712508365,3.612840729399481,2.4926400000001405,12.101734801566106,7.046558578093371,15.579000000000478,221.2912972877703,754.8932555955341,0.6369921960699899,601.656574245052,1.7775482392089508
31.212000,109.977495,10.450401,49.224665,129.978858,506.854282,489.790007,45.746184,752.330116,0.122506,466.486053,1807.138331,3011.992984,505.29534182614464,133.3914416186696,25.539493811939142,13.953018126315463,3.9755230366955794,3.355710419541384,1.9236995131465442,3.412583838350087,27.85521653005526,3.6305518644431,2.496960000000141,12.14962398031419,7.046558578093371,15.60600000000048,222.01417854002523,754.8932555955341,0.6394396895964225,601.6596546699371,1.782160468928206
31.266000,109.989206,10.454721,49.278155,129.957803,506.344908,490.281737,44.597269,753.479031,0.129992,466.478567,1804.330961,3014.162141,505.8527286493363,133.3914416186696,25.597566618713472,13.974627863907218,3.985421650761821,3.3733550670961794,1.9236995131465442,3.4336388973007743,27.91461634759153,3.636461418961906,2.501280000000141,12.19763696535329,7.046558578093371,15.63300000000048,222.73746451774048,756.0440071845112,0.6412766313715575,601.6629310853338,1.792922643177579
31.320000,110.004209,10.459041,49.328679,130.496218,505.542000,491.078751,43.467498,754.599761,0.129795,465.919239,1801.271427,3016.390844,506.6877339668664,133.95096659117897,25.64402583498858,13.99623068539173,3.992021408243047,3.3792484679993926,1.9327412160151138,3.454748462713654,27.974016164565867,3.645336894399743,2.5056000000001415,12.229734330483202,7.046558578093371,15.660000000000482,223.64175437982715,757.1762297611718,0.6437275925732947,601.6662024353662,1.7959973419159707
31.374000,110.019202,10.463361,49.376236,130.894257,504.788629,491.820325,43.095542,754.971717,0.123228,465.506600,1799.730118,3017.293167,507.5214705761122,134.37017209687167,25.702100882517264,14.017824417750465,3.9986224255721567,3.3910460874777266,1.9327412160151138,3.4759149983284963,28.033415980957994,3.6571798597617535,2.509920000000142,12.31009996738023,7.046558578093371,15.687000000000483,224.36581623436592,757.5494123692654,0.64495415061893,601.6758439833288,1.7990718175782439
31.428000,110.030887,10.459661,49.429708,131.152297,504.820787,491.770463,41.990550,756.072177,0.121598,465.228967,1797.533895,3018.464765,507.5214705761122,134.64943512041535,25.73694613856877,14.039412036032159,4.008524648279249,3.408750249036886,1.9372732688527523,3.4971384495408584,28.092815796767596,3.663107602309495,2.514240000000142,12.342257522020505,7.05457916623983,15.714000000000484,225.45228675716453,758.6556311062875,0.646180830454527,601.6851593551673,1.8067573948445046
31.482000,110.045864,10.447950,49.477239,131.410110,504.297755,492.287590,41.264797,756.784309,0.117238,464.954228,1795.577723,3019.974195,508.0766633897239,134.92853336670723,25.806637782812423,14.060991563999321,4.015127193770389,3.414654440664884,1.9508933812813642,3.518423780213202,28.152215611946485,3.6749767922110914,2.5185600000001425,12.374418601276915,7.0706098443989855,15.741000000000485,225.99571990821167,759.3819954285545,0.6467926741920225,601.6941301381211,1.8113683226720085
31.536000,110.054234,10.412283,49.530700,131.946456,504.020382,492.553149,40.547606,757.496960,0.115887,464.397887,1793.887673,3020.638647,508.35403672265926,135.48622649377933,25.841484030242167,14.082566967079947,4.028332750551259,3.4264692719438177,1.9554340871376028,3.539770921146936,28.21161542648099,3.680915862697706,2.522880000000143,12.374418601276915,7.110597269185701,15.768000000000486,227.08316463250657,760.0997950270767,0.6474008514123949,601.7000922107593,1.8159787793990352
31.590000,110.072500,10.400644,49.584151,132.621194,502.960234,493.607386,39.840037,758.204529,0.113141,463.704450,1791.407275,3022.479053,509.4620910518442,136.18240930964456,25.899561927744923,14.104134088839201,4.0316344494801335,3.43237971811422,1.9554340871376028,3.5612148930390166,28.27101524003021,3.6868645161761324,2.527200000000143,12.422325029034036,7.126555833946964,15.795000000000487,227.80823428490464,760.8091867239682,0.6492238089863436,601.7059111639392,1.8190520917066226
31.644000,110.090755,10.381063,49.637596,133.016878,502.439017,494.122674,38.791409,759.244050,0.110693,463.289688,1788.808168,3024.630585,510.0152359302174,136.5996184004254,25.96925678854515,14.125691547900875,4.034936624469315,3.4383092613549606,1.9645409137542922,3.5827405371769716,28.330415052733635,3.692818791627525,2.5315200000001434,12.454252817062828,7.150456772593503,15.822000000000488,228.35250427008694,761.8584221349564,0.6498308217949232,601.7145044771846,1.825197861888131
31.698000,110.105697,10.345655,49.688057,133.273227,501.626269,494.917618,37.423454,760.612005,0.116839,463.005611,1785.290067,3027.314133,510.8438929886293,136.8775500563805,26.015721362836082,14.14723915204556,4.041542617143408,3.4561134663107023,1.9645409137542922,3.6043227387821695,28.389814864835337,3.70175777474538,2.5358400000001438,12.47016194943948,7.190185408858339,15.849000000000489,229.26052165283048,763.2263764092279,0.6498308217949232,601.7145044771846,1.8313430953411631
31.752000,110.114026,10.342045,49.741489,133.806928,501.642109,494.878022,36.752882,761.273448,0.112638,462.454452,1783.988185,3027.974398,510.8438929886293,137.432909443386,26.0738029688,14.168781265985567,4.0547557114688955,3.4798687041851224,1.9736702507446988,3.625981423726505,28.449214676131394,3.7077261025339996,2.540160000000144,12.486002197699747,7.19811504710047,15.87600000000049,229.98721929491848,763.8975492611387,0.6504313811144695,601.7233131081964,1.8359514853864842
31.806000,110.132257,10.330514,49.791932,133.923972,500.570999,495.943184,36.091541,761.930219,0.114528,462.313826,1781.628807,3030.078524,511.94672094014135,137.5716457790398,26.155118255864625,14.190316307106617,4.058059132235531,3.4858169783464072,1.9782398794262028,3.647674065241588,28.50861448705163,3.7166825972448114,2.5444800000001444,12.517719504969993,7.213965502928075,15.90300000000049,230.35078726839146,764.560691794509,0.6522327214471509,601.7291035441668,1.843631864977594
31.860000,110.147173,10.334834,49.845354,134.318214,500.052201,496.461982,35.115497,762.897110,0.114708,461.897690,1779.177958,3032.080483,512.497254187427,137.98760192089148,26.224819141857825,14.21184091152004,4.064667829559036,3.4858169783464072,1.9873927925776085,3.669388154975747,28.568014297714573,3.722659825789307,2.5488000000001447,12.549455634962383,7.213965502928075,15.930000000000492,230.89637758482257,765.5397347235541,0.6552317656498259,601.7350686712489,1.8497762542039924
31.914000,110.155475,10.323316,49.898770,134.988833,499.808853,496.693409,34.156393,763.847056,0.114791,461.205177,1777.035592,3033.580016,512.7723218650241,138.6800318774436,26.28290378337299,14.233361031356258,4.077885756380713,3.4977380251437373,1.9965513959884775,3.691198495851752,28.627414107366057,3.728643860873785,2.553120000000145,12.58117489913671,7.229803611445074,15.957000000000493,231.62429591167148,766.4994384368615,0.6558313141361531,601.7380567351375,1.8528480698896614
31.968000,110.173683,10.303916,49.952180,135.520118,499.581318,496.920944,33.217767,764.781092,0.108061,460.658704,1774.893172,3034.691924,513.0472774477661,139.23323501691655,26.317755052019162,14.254873497520432,4.081190492359107,3.4977380251437373,2.001140110075271,3.7131173927064847,28.68681391588176,3.7346335136614166,2.5574400000001454,12.628595459018703,7.253524037816554,15.984000000000494,232.71665906596175,767.4392587726634,0.6570262444189914,601.7493938751363,1.8574547251065356
32.022000,110.188575,10.292445,50.005583,136.050653,499.338113,497.152217,32.910448,765.088412,0.099427,460.114792,1774.031756,3034.909944,513.3220832740808,139.78578007160274,26.375841186065724,14.27637613426935,4.087801530963477,3.5096700826245297,2.001140110075271,3.7351272654249987,28.746213723434817,3.740631159375256,2.5617600000001457,12.660196158655358,7.269315485280271,16.011000000000493,233.4451413427842,767.7483677640433,0.6588156471506816,601.7626333699726,1.8620608294261793
32.076000,110.196848,10.280991,50.046975,136.442567,498.820425,497.657967,32.299301,765.690371,0.096899,459.703340,1772.300465,3035.803976,513.8713011360038,140.1997606829785,26.42231041922512,14.297873111422248,4.101024711422396,3.5216078780245432,2.010328477218029,3.7571932109328254,28.805613530380096,3.758638388274385,2.566080000000146,12.69172643965014,7.2850889107431405,16.038000000000494,234.35586941417142,768.3601103934412,0.6594112881902465,601.765161623493,1.8620608294261793
32.130000,110.211727,10.277430,50.097360,136.696211,498.013467,498.464925,31.998725,765.977162,0.095679,459.428780,1770.915198,3036.545606,514.6940298147553,140.4755414103673,26.480397269235375,14.319363837218546,4.107636924635212,3.5216078780245432,2.02411262107965,3.779330062667576,28.865013336555688,3.7676530349726094,2.5704000000001463,12.707497112211417,7.29296960588319,16.065000000000495,235.0845935743379,768.6630627787825,0.6617880138556463,601.7725220644145,1.8682011387986333
32.184000,110.223289,10.266002,50.147737,137.225074,497.223566,499.242850,31.399366,766.567323,0.096276,458.877117,1768.935393,3037.687517,515.5154529898017,141.0266072647087,26.526867546483803,14.340846332638575,4.117556899840443,3.5335837324324375,2.0333115117432934,3.801532774557214,28.924413142004713,3.7766759584579113,2.5747200000001467,12.739019307874383,7.308718338353984,16.092000000000496,235.99595763847256,769.2630155841262,0.6623812632056688,601.7749951754921,1.8712709775915313
32.238000,110.224930,10.262451,50.201114,137.615662,496.739736,499.714699,31.102839,766.859248,0.102415,458.458115,1767.852312,3038.126670,516.0623837429292,141.43947048383112,26.584955405657187,14.36232734642348,4.137397036023708,3.5455651105394894,2.0379126948379165,3.823808702385798,28.983812946641766,3.782699446202231,2.579040000000147,12.802119425521127,7.316588876782629,16.119000000000497,236.72497376534483,769.5601346865701,0.6629740709435937,601.7749951754921,1.877409989228753
32.292000,110.239793,10.258905,50.251475,137.868376,496.209148,500.239283,30.226679,767.730802,0.103250,458.182246,1765.571953,3039.374841,516.6087437401225,141.7145039644919,26.619808576843237,14.38380350716082,4.144010719017265,3.551568243249938,2.042519110839965,3.846128062741728,29.04321275077844,3.7917378764382335,2.5833600000001473,12.817892229837446,7.324455202896255,16.146000000000498,237.8190143949294,770.4392572375767,0.6659361293005459,601.7802987623096,1.883548517014789
32.346000,110.261258,10.255361,50.301827,138.395575,495.165548,501.270856,29.937864,768.010404,0.096084,457.639836,1763.951389,3040.544836,517.6997331172738,142.2640801638342,26.68951564640983,14.405268866853714,4.144010719017265,3.563595879395508,2.051731852825626,3.8685056527768062,29.102612554266912,3.800785371153862,2.5876800000001476,12.865281523400599,7.332318771404625,16.1730000000005,238.36629065891816,770.7286634882627,0.6665277348162575,601.7905335040492,1.8866174932566426
32.400000,110.279404,10.251820,50.349147,138.647667,494.380346,502.037991,29.082571,768.856474,0.095778,457.365599,1761.436240,3041.832769,518.5165279170546,142.53862371541015,26.712751572440332,14.426723233486198,4.14731898587574,3.581663149929196,2.060954806005381,3.8909562426796596,29.16201235694922,3.8128654346264086,2.592000000000148,12.896874173270403,7.340179544644484,16.2000000000005,239.6437422896557,771.5845488017324,0.6671196300258281,601.795442842751,1.8912205862934526
32.454000,110.294234,10.240432,50.402504,139.173754,493.596452,502.809826,28.522893,769.411538,0.095483,456.817301,1759.558958,3043.259161,519.3320082919203,143.08721613794899,26.78246043036918,14.448169788334758,4.153936008349002,3.5937213962637946,2.0655696326789648,3.9134624586199234,29.22141215899909,3.8189083389724447,2.5963200000001483,12.92846041090565,7.3558877433679974,16.2270000000005,240.19134190628935,772.1454068294713,0.6682996315644698,601.8003403277659,1.8958232017001455
32.508000,110.315670,10.236903,50.449799,139.562178,492.798092,503.590069,27.698732,770.235699,0.091203,456.410568,1757.158374,3045.402625,520.1461808350524,143.49822951659974,26.863789103847534,14.469605756946619,4.153936008349002,3.611838619679426,2.0655696326789648,3.9360513742669174,29.280811960123785,3.8310133545416534,2.6006400000001486,12.944272729067562,7.363737302217705,16.254000000000502,240.5567892795663,772.9719284422805,0.6706602720782137,601.8076885181872,1.8988913284162652
32.562000,110.327166,10.233377,50.503143,140.086990,491.746216,504.629846,27.428212,770.496973,0.093361,455.860966,1755.596267,3046.513058,521.2297135839274,144.0456731965041,26.933500681789592,14.491031741483884,4.163865477760957,3.6239377164189506,2.074815683102747,3.958683457558933,29.34021176074483,3.8370691287008913,2.604960000000149,12.9759295937801,7.371583400125407,16.281000000000503,241.10517542211196,773.2436279044603,0.6718394242832662,601.8101320792899,1.9034932652157432
32.616000,110.335348,10.229851,50.550418,140.201047,491.491517,504.866379,26.362053,771.549252,0.099496,455.718074,1753.273564,3048.578360,521.5002504549947,144.1824301057931,27.01483217944383,14.512453505042533,4.177105427265911,3.642103602713236,2.088695786459936,3.981383300730794,29.399611560589104,3.8491935439497693,2.6092800000001493,12.991767904591162,7.37942853273337,16.308000000000504,241.47090779670293,774.310376538733,0.6724291924604126,601.8101320792899,1.909628317459556
32.670000,110.353452,10.218496,50.600715,140.861448,490.442496,505.903271,25.584153,772.322519,0.098451,455.035951,1750.676034,3050.334436,522.5809462649537,144.86559844720628,27.06130819214171,14.533867873113477,4.180415916022233,3.654232911366228,2.093328202234377,4.00415081071827,29.459011359652997,3.8582968251243095,2.6136000000001496,13.02344213068362,7.3951036673452375,16.335000000000505,242.3858377429253,775.0894524611249,0.6736052168809766,601.8127113725322,1.911161998605486
32.724000,110.368235,10.214984,50.657077,141.384373,489.665160,506.674530,25.076539,772.825499,0.099540,454.489063,1748.895083,3051.468166,523.3899763458842,145.41139618395863,27.119404128899532,14.55527286484177,4.187037951389761,3.660309844183459,2.097962137348629,4.0270227635043625,29.51841115753566,3.861334451990996,2.61792000000015,13.055136788685672,7.402936497381734,16.362000000000506,243.11815562042446,775.5994176911154,0.6759568799639881,601.8177548484487,1.9172952894931115
32.778000,110.383010,10.219304,50.713435,141.497811,489.190005,507.137513,24.327131,773.570267,0.104863,454.347396,1746.867700,3052.263883,523.9286100983369,145.54774095305038,27.142642739253414,14.576670670317805,4.193660588122173,3.6724823158959583,2.102602097958795,4.049930291327918,29.577810954976396,3.8643754605879286,2.6222400000001502,13.11861470462786,7.402936497381734,16.389000000000507,244.40005971509865,776.3500012019073,0.6771319961179044,601.8231651138354,1.9280281067297245
32.832000,110.387846,10.223624,50.760661,141.883649,488.446470,507.862780,24.327719,773.565037,0.105249,453.938219,1746.113387,3052.370780,524.7356594189445,145.95653243978728,27.200739285432867,14.598064472301072,4.210218187204887,3.690750247094865,2.1072435160318,4.072883175062955,29.637210751877024,3.8765499455352335,2.6265600000001506,13.182129050788577,7.402936497381734,16.41600000000051,245.1325732251247,776.3500012019073,0.6777202697690028,601.8258454617039,1.9310943656733945
32.886000,110.389367,10.204452,50.817015,142.405089,488.177745,508.125410,23.837998,774.040829,0.111381,453.387608,1744.944203,3053.281966,525.0043835706707,146.50101184524922,27.28207508313805,14.619455465080252,4.230088363165705,3.6968446004563176,2.121173491247673,4.095923027195721,29.696610547766056,3.879595585183614,2.630880000000151,13.182129050788577,7.426427895715788,16.44300000000051,245.49890604530557,776.8408989920047,0.6788966631730036,601.8258454617039,1.9372259664654932
32.940000,110.397509,10.185328,50.864212,142.925794,487.656554,508.640501,23.355909,774.513626,0.110026,452.845142,1743.504622,3054.268582,525.5413894227801,147.04483122154815,27.351792088679165,14.640844842079499,4.243335346724934,3.7029453282935316,2.130464857311978,4.119037492147757,29.7560103427736,3.891798094717408,2.635200000000151,13.197943175161702,7.449871840163177,16.47000000000051,246.04858846202967,777.3241580095083,0.6800673100379356,601.8287323952355,1.9387588354099954
32.994000,110.412268,10.189648,50.911402,143.310060,487.419904,508.864938,22.881549,774.974040,0.102105,452.445620,1742.333007,3054.987041,525.8096902136194,147.4522743854369,27.421509734605706,14.662227240858067,4.249959596894839,3.715158496612682,2.1444102976976085,4.142214253087077,29.815410137053266,3.9040083668776426,2.6395200000001515,13.22959390534928,7.449871840163177,16.49700000000051,246.59846199228338,777.7996873183548,0.6812365886098742,601.8397188324163,1.9418240487344083
33.048000,110.430328,10.178353,50.955520,143.558244,487.183399,509.089227,21.954381,775.887246,0.097335,452.178963,1740.229677,3056.052015,526.0778744263716,147.72370170950586,27.45636909173239,14.683600082745844,4.25327239240754,3.7273736397502684,2.1583723049985832,4.165458124850997,29.87480993054459,3.9192894580099105,2.643840000000152,13.26127342439397,7.465487289344402,16.524000000000513,247.69867775584748,778.7268551206975,0.6812365886098742,601.8475538673578,1.944888948794518
33.102000,110.441754,10.174870,51.008805,144.212815,486.931168,509.323131,21.279884,776.547769,0.095322,451.503114,1738.671030,3057.157160,526.3459228643782,148.40156407952813,27.52608832302752,14.704965957087284,4.263211535955865,3.7457004421959232,2.1723463124217672,4.188749496889241,29.934209723462473,3.9254051249988478,2.648160000000152,13.277091234288738,7.473289635444819,16.551000000000514,248.2488990108442,779.4019360602629,0.6818204707594276,601.8526318140053,1.9479537855500118
33.156000,110.446549,10.155814,51.062082,144.866239,486.710604,509.537580,20.839779,776.983214,0.095943,450.825644,1737.586570,3057.787985,526.6138420776507,149.0784130657742,27.595808071235822,14.726327451624922,4.2797781580380185,3.7518151556306836,2.177006923080402,4.212173652576722,29.993609514833945,3.931527581913413,2.6524800000001525,13.324446444301554,7.496666145101601,16.578000000000515,248.79925275167815,779.8426236531835,0.6824030182825199,601.855074309325,1.9510175964881762
33.210000,110.464589,10.160134,51.109221,145.248359,485.955053,510.268646,20.406752,777.411577,0.091703,450.424261,1735.959933,3058.765607,527.4167539249905,149.48403553689946,27.653908479216135,14.74768138843472,4.283092123966921,3.7763008591649223,2.181671420527469,4.2356768023142894,30.053009305257774,3.943788506251423,2.656800000000153,13.371807165869347,7.496666145101601,16.605000000000516,249.53336829465061,780.2762325449637,0.6829844440231938,601.8623782312136,1.954081202002898
33.264000,110.472682,10.156668,51.165554,145.900008,485.687684,510.523762,19.771462,778.028204,0.093868,449.746868,1734.461278,3059.419931,527.6841232977291,150.15926399298027,27.700389047170805,14.769029959539665,4.296348203313482,3.788553650014281,2.200334236827545,4.259256398572249,30.112409094759066,3.946855455497964,2.661120000000153,13.371807165869347,7.50445248055023,16.632000000000517,250.45117992486158,780.9126858974751,0.6841474462481475,601.8648081180618,1.9586759672695135
33.318000,110.477455,10.129888,51.212670,146.415796,485.436221,510.762970,19.771462,778.018868,0.088322,449.212955,1734.226370,3058.810579,527.9513559637205,150.69872313778734,27.746869765406217,14.790374361307869,4.312919605389361,3.800808975119336,2.2096705472691025,4.2829269184140335,30.171808883170826,3.959138439057817,2.6654400000001535,13.38757688879282,7.53555174561868,16.659000000000518,251.36892071350556,780.9126858974751,0.6841474462481475,601.8718857800491,1.9602073398317401
33.372000,110.492167,10.118688,51.259775,146.661544,485.451921,510.728883,19.356782,778.424210,0.081889,448.949899,1733.443524,3059.139513,527.9513559637205,150.96821241170358,27.81659056460897,14.811714794167864,4.3195482243915535,3.819196032991271,2.2190079970417598,4.3066688249142295,30.23120867071345,3.9714335214876884,2.669760000000154,13.403277133633868,7.551072103651962,16.68600000000052,251.9195529115077,781.3279429189485,0.6847244811479214,601.8829122600283,1.9648008173017457
33.426000,110.503552,10.115254,51.316098,147.310737,485.231866,510.948938,18.549145,779.217826,0.084380,448.274386,1731.635987,3060.688201,528.2184536650692,151.64123383952926,27.89793255731719,14.833045296994813,4.329493643086791,3.819196032991271,2.233029280170225,4.330496555818295,30.290608457211928,3.97451029599238,2.674080000000154,13.450319399667919,7.558826059513785,16.71300000000052,252.28674496262275,782.1367325383508,0.6858775718674617,601.8850134155856,1.9693934648079705
33.480000,110.514933,10.111822,51.363177,147.555770,484.980577,511.181824,18.157257,779.605036,0.082484,448.007358,1730.615277,3060.864084,528.485432859485,151.9101578698617,27.9444139948771,14.854372039698383,4.339439233125711,3.837599020311446,2.237706938452048,4.35438822084051,30.350008242907624,3.9868309907661263,2.6784000000001544,13.466010221228556,7.566578033066572,16.74000000000052,253.20505275639346,782.5303501874955,0.6876072702088379,601.8915019452398,1.9739857687508002
33.534000,110.526305,10.116142,51.419495,148.337605,483.945481,512.198511,17.965303,779.796990,0.083427,447.200605,1729.225728,3061.799288,529.5519457912303,152.7159683448151,28.014136520374816,14.875691643993136,4.349386202564322,3.856007749319327,2.237706938452048,4.378363070199691,30.409408027576063,3.9899127814012547,2.6827200000001548,13.497426637408338,7.566578033066572,16.76700000000052,253.756120525675,782.7246112007241,0.6899139236820255,601.8936199906283,1.9770467261563514
33.588000,110.534357,10.104963,51.469635,148.849922,483.444496,512.693350,17.392951,780.359982,0.086487,446.661146,1727.592796,3062.586877,530.084350541641,153.2523667125531,28.060618527421703,14.89700650122908,4.362649828147088,3.862154131456181,2.247066768494568,4.402445140814888,30.46880781091428,3.999172487090001,2.687040000000155,13.528846795188837,7.582077011087629,16.794000000000523,254.67494542359051,783.2981158872395,0.6910671296665467,601.8936199906283,1.980107169382629
33.642000,110.542403,10.086070,51.516678,148.959796,483.460157,512.671537,17.019975,780.718909,0.085878,446.527757,1726.878719,3062.455539,530.084350541641,153.38636480478317,28.107100831333604,14.91831741000719,4.375914277565665,3.868306263723607,2.2611154051922244,4.426569151391097,30.52820759369908,4.0115296316339615,2.6913600000001554,13.544507458019783,7.6052900091712825,16.821000000000524,255.59384289051954,783.6716659808872,0.6916413838746925,601.9003494727517,1.9862278063606593
33.696000,110.557073,10.082660,51.569894,149.471206,482.396982,513.722402,16.836951,780.883193,0.086072,445.991970,1725.496513,3063.187656,531.1475258489122,153.9219578376899,28.165203986937964,14.939620394285244,4.382547645413006,3.8806166893277654,2.279856910444139,4.450751931671085,30.58760737573233,4.017713823473138,2.6956800000001557,13.544507458019783,7.613020031563813,16.848000000000525,256.3290351016155,783.8558370517757,0.692787576866391,601.9047456479283,1.9908177993729779
