Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),GF_MKP_Feedforward (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
35.856000,0.245077,28.952565,2.256580,1.102686,0.000000,1.000000,0.000000,946.311893,53.436068,767.549548,32.398631,589.224802,9.656710,4867.032675,152.116039,235.24692494507423,1.1184888394005958,8.63516892038077,1.2968856000499478,1.0518087430500722,0.2520394916040541,0.05182135058633973,0.015802798584126025,2.310716889846009,0.05413653656152889,10.756799999999766,1.1818368455161743,1.804234988146034,17.928000000000495,7.414454746890736,1,0,0.0,32.58879893954898,0.1383466765285693,10.777475643605326,0.002277238088526752
35.910000,0.247782,28.968765,2.273604,1.128799,0.000000,1.000000,0.000000,945.819935,53.926093,767.550954,32.396641,589.089022,9.766195,4866.312657,152.879079,237.29126100625516,1.1447827894305058,8.678667088431345,1.299591000049948,1.0518087430500722,0.2539720128174569,0.05240452594276354,0.01598425797296146,2.327740542445904,0.05413653656152889,10.772999999999765,1.1818368455161743,1.804234988146034,17.955000000000496,7.441930248283373,1,0,0.0,32.58879893954898,0.13975324746087975,10.913255058731455,0.002277238088526752
35.964000,0.250488,28.979751,2.291413,1.137526,0.000000,1.000000,0.000000,945.819935,53.926093,767.552361,32.394651,588.817507,10.028798,4865.813199,153.421543,237.29126100625516,1.1536945525048827,8.722239177237057,1.3022964000499482,1.0518087430500722,0.2539720128174569,0.05298764016177782,0.01616855708816512,2.3459599208142516,0.054547382451196134,10.789199999999765,1.1818368455161743,1.8094493658481683,17.982000000000497,7.469497357586532,1,0,0.0,32.58879893954898,0.14116002392382454,11.184770267299744,0.002277238088526752
36.018000,0.248652,28.990733,2.310791,1.137342,0.000000,1.000000,0.000000,945.819935,53.924151,767.301515,32.644914,588.681905,10.164401,4865.061832,154.166209,237.29126100625516,1.1536945525048827,8.744048799026146,1.3050018000499484,1.05634998567607,0.25591335215654804,0.05357074388473616,0.016352826348524342,2.3655459397401843,0.05475478474516438,10.805399999999764,1.1818368455161743,1.8146666929623163,18.009000000000498,7.5250073203466235,1,0,0.0,32.8396451986858,0.14116002392382454,11.320512342171064,0.0024170635725584504
36.072000,0.251357,29.001715,2.330899,1.155692,0.000000,1.000000,0.000000,945.819935,53.924151,766.802722,33.143707,588.544143,10.283627,4863.826654,155.444267,237.29126100625516,1.1722300996922448,8.787819149405166,1.3077072000499486,1.05634998567607,0.25591335215654804,0.05357074388473616,0.01653856733646881,2.3856539141814794,0.05475478474516438,10.821599999999764,1.1818368455161743,1.8198850249575838,18.0360000000005,7.552898775507658,1,0,0.0,33.34128620322097,0.14400807084749687,11.458345699015986,0.002488958325294108
36.126000,0.254063,29.017915,2.350988,1.164759,0.000000,1.000000,0.000000,945.316319,54.427768,766.804150,33.141086,588.544218,10.274296,4863.388829,155.974883,239.381756737776,1.1814852960317346,8.853610666367471,1.3104126000499488,1.05634998567607,0.25591335215654804,0.05476390661216056,0.016726778789119417,2.405953420787513,0.05496578423006886,10.837799999999763,1.1818368455161743,1.8198850249575838,18.0630000000005,7.552898775507658,1,0,0.0,33.34128620322097,0.14543582857374698,11.458345699015986,0.0025641110017787347
36.180000,0.252179,29.034115,2.370842,1.164570,0.000000,1.000000,0.000000,944.810980,54.931139,766.805578,33.139062,588.544296,10.274219,4862.905451,156.450983,241.47810804301304,1.1814852960317346,8.875572403393363,1.313118000049949,1.0609393451348001,0.2578818980457754,0.055360420466787644,0.01691545947978862,2.426232668161057,0.055390768039158995,10.853999999999763,1.1818368455161743,1.8198850249575838,18.0900000000005,7.6091377540636875,1,0,0.0,33.34128620322097,0.14686370621529532,11.458345699015986,0.0026418280119231362
36.234000,0.250329,29.050315,2.391062,1.173626,0.000000,1.000000,0.000000,944.561553,55.178588,766.807006,33.137037,588.544460,10.264808,4862.656024,156.642892,242.51274274322418,1.1907320927492098,8.875572403393363,1.3158234000499491,1.065494793323273,0.2598594190341276,0.055956897871635956,0.017105607506015193,2.4464522960913286,0.055390768039158995,10.870199999999762,1.1818368455161743,1.8198850249575838,18.117000000000502,7.693655835488166,1,0,0.0,33.34128620322097,0.14829218006999495,11.458345699015986,0.002805212268739703
36.288000,0.253034,29.061286,2.410790,1.182673,0.000000,1.000000,0.000000,944.561553,55.174615,766.293748,33.650295,588.544460,10.255570,4861.651536,157.639741,242.51274274322418,1.199970420303808,8.897599966657337,1.3185288000499493,1.065494793323273,0.26383220584795547,0.055956897871635956,0.01729722125817331,2.4666124908187577,0.05582295410970295,10.886399999999762,1.1818368455161743,1.825114081653092,18.144000000000503,7.750322586125969,1,0,0.0,33.85454415354832,0.14829218006999495,11.458345699015986,0.002805212268739703
36.342000,0.251152,29.072254,2.431498,1.191710,0.000000,1.000000,0.000000,944.318398,55.415774,766.293748,33.650295,588.403653,10.387147,4861.138591,158.144851,243.5616928924362,1.209200433363607,8.919654873458231,1.3212342000499495,1.0700818702443533,0.26582760121451116,0.055956897871635956,0.017490299151952774,2.487320959182066,0.05582295410970295,10.902599999999762,1.1917164950978572,1.830346085118395,18.171000000000504,7.807212863304974,1,0,0.0,33.85454415354832,0.14829218006999495,11.599328526889677,0.0029815833514279704
36.396000,0.244865,29.088454,2.452270,1.200865,0.000000,1.000000,0.000000,944.080788,55.651381,766.295191,33.648852,588.403744,10.377707,4860.957249,158.419384,244.58812560884078,1.2185487835674615,8.985846072059527,1.3239396000499497,1.079074445562498,0.26783112305121043,0.055956897871635956,0.017683850579713466,2.5083117779341575,0.05604178893015946,10.918799999999761,1.2016395562525153,1.830346085118395,18.198000000000505,7.807212863304974,1,0,0.0,33.85454415354832,0.14973521972446452,11.599328526889677,0.0030723114654126697
36.450000,0.247571,29.104654,2.473252,1.219468,0.000000,1.000000,0.000000,944.090711,55.641458,766.037826,33.905606,588.261697,10.500955,4860.155540,159.162320,244.58812560884078,1.2373480927433234,8.985846072059527,1.32664500004995,1.079074445562498,0.26783112305121043,0.056567209772561036,0.01787989968592157,2.529514473263813,0.05626249322916982,10.93499999999976,1.2115622428884332,1.830346085118395,18.225000000000506,7.8929862547976875,1,0,0.0,34.113352395890935,0.15117877995930476,11.741374906378006,0.0030723114654126697
36.504000,0.245803,29.115615,2.496085,1.228977,0.000000,1.000000,0.000000,944.090711,55.639455,766.037826,33.904996,587.977730,10.775215,4859.609534,159.699999,244.58812560884078,1.2470545223578977,9.007970373253901,1.32935040004995,1.0835469479432724,0.2698342155444047,0.0571775106878719,0.018077967012680326,2.552570602097772,0.056485768224750266,10.95119999999976,1.2115622428884332,1.8355849228230743,18.252000000000507,7.950437780189063,1,0,0.0,34.113352395890935,0.15117877995930476,12.025440190587432,0.0031703038725835295
36.558000,0.248509,29.131815,2.519695,1.248162,0.000000,1.000000,0.000000,944.090711,55.639455,765.779088,34.161899,587.977833,10.755726,4859.136359,160.215730,244.58812560884078,1.266440997316629,9.052272017166949,1.3320558000499503,1.0835469479432724,0.2698342155444047,0.0590130048127041,0.01827862097559803,2.576180912127804,0.056485768224750266,10.96739999999976,1.2115622428884332,1.8355849228230743,18.279000000000508,7.979183779991601,1,0,0.0,34.372090762975226,0.15117877995930476,12.025440190587432,0.003273001567581124
36.612000,0.242332,29.148015,2.543126,1.247960,0.000000,1.000000,0.000000,944.100637,55.627525,765.780547,34.160440,587.834851,10.898708,4858.872361,160.471231,244.58812560884078,1.266440997316629,9.07445043550713,1.3347612000499505,1.0924289821510307,0.2718372359262692,0.0590130048127041,0.018480812361837348,2.600067563836373,0.05694141148704513,10.98359999999976,1.2214889768335355,1.8355849228230743,18.30600000000051,8.036857871671408,1,0,0.0,34.372090762975226,0.1526375808186099,12.168528096258802,0.0033794785232150147
36.666000,0.236344,29.158968,2.567405,1.267365,0.000000,1.000000,0.000000,944.100637,55.625523,765.521876,34.418491,587.834851,10.879099,4858.421641,161.015572,244.58812560884078,1.2860498430802108,9.141070740197899,1.3374666000499507,1.1011228313735928,0.27383982683697794,0.059632548802281714,0.01868455952109985,2.624575073433243,0.05717029284075657,10.999799999999759,1.2214889768335355,1.8408315655369667,18.33300000000051,8.036857871671408,1,0,0.0,34.63076111772098,0.1526375808186099,12.168528096258802,0.0033794785232150147
36.720000,0.239049,29.169919,2.591376,1.267160,0.000000,1.000000,0.000000,943.627048,56.097092,765.521876,34.417871,587.834969,10.878981,4857.970283,161.458070,246.55328022606056,1.2860498430802108,9.163302384764975,1.3401720000499509,1.1011228313735928,0.2758593948705586,0.06025208164006751,0.018889861610324493,2.6490098463369254,0.05763387100027674,11.015999999999758,1.2214889768335355,1.8460811518551707,18.36000000000051,8.094949281012365,1,0,0.0,34.63076111772098,0.1526375808186099,12.168528096258802,0.0034967596938904957
36.774000,0.237452,29.180866,2.615527,1.276745,0.000000,1.000000,0.000000,943.400513,56.323628,765.521876,34.417252,587.835089,10.869070,4857.778206,161.692557,247.53450472349041,1.2958408182173948,9.20777531622661,1.342877400049951,1.1054257164097674,0.2758593948705586,0.060871603326262236,0.01909618783917096,2.673395537387179,0.057868558698187134,11.032199999999758,1.231503295415585,1.8513336812478374,18.387000000000512,8.124011733611379,1,0,0.0,34.63076111772098,0.1526375808186099,12.168528096258802,0.0036169896407672606
36.828000,0.235867,29.197066,2.639750,1.286449,0.000000,1.000000,0.000000,943.183257,56.538848,765.521876,34.417252,587.690936,11.003312,4857.296973,162.216168,248.51913591797057,1.3057527195105687,9.252300527572501,1.3455828000499512,1.109716079115291,0.2778952301993648,0.060871603326262236,0.019303544543201077,2.6980901574063396,0.058340063220647054,11.048399999999758,1.251699434267868,1.8513336812478374,18.414000000000513,8.153159135251036,1,0,0.0,34.63076111772098,0.1526375808186099,12.312681466940331,0.0036169896407672606
36.882000,0.234310,29.213266,2.666110,1.306295,0.000000,1.000000,0.000000,943.193354,56.526716,765.259042,34.679462,587.546924,11.127267,4856.483012,162.969293,248.51913591797057,1.3258089931431516,9.252300527572501,1.3482882000499514,1.113977912492115,0.2799302652331527,0.06149584488391646,0.01951410453976798,2.724450384761571,0.058340063220647054,11.064599999999757,1.261796246106323,1.8513336812478374,18.441000000000514,8.240995229254994,1,0,0.0,34.893595720490715,0.1526375808186099,12.45682717241417,0.0037507238018977622
36.936000,0.237016,29.224206,2.692416,1.306083,0.000000,1.000000,0.000000,943.193354,56.524681,764.733418,35.204462,587.547341,11.126850,4855.476440,164.018109,248.51913591797057,1.3258089931431516,9.296974823132334,1.3509936000499516,1.113977912492115,0.28196522700567933,0.06212007520522265,0.019725712884459738,2.7507563167760503,0.058340063220647054,11.080799999999757,1.261796246106323,1.8565940131852134,18.468000000000515,8.270425938090298,1,0,0.0,35.419219205748185,0.1526375808186099,12.45682717241417,0.004167807741667916
36.990000,0.235439,29.235146,2.717992,1.305872,0.000000,1.000000,0.000000,942.958817,56.757174,764.733418,35.203828,587.547341,11.126850,4855.286644,164.250121,249.49173873697214,1.3258089931431516,9.341715474428467,1.3536990000499518,1.1182604272681562,0.2840085588434023,0.06275375551311768,0.019937286950450772,2.777061162757022,0.059069317550470034,11.096999999999756,1.261796246106323,1.8618543702628407,18.495000000000516,8.299950817752254,1,0,0.0,35.419219205748185,0.1526375808186099,12.45682717241417,0.004167807741667916
37.044000,0.238144,29.251346,2.743561,1.305660,0.000000,1.000000,0.000000,942.968962,56.744986,764.205702,35.730906,587.547341,11.126850,4854.253614,165.273141,249.49173873697214,1.3258089931431516,9.3641181104559,1.356404400049952,1.1182604272681562,0.28605181712117916,0.06339217405631883,0.02014882674329393,2.8033660087379935,0.059805476668570584,11.113199999999756,1.2719413225836054,1.8618543702628407,18.522000000000517,8.359363733228706,1,0,0.0,35.9469354352441,0.1526375808186099,12.45682717241417,0.004167807741667916
37.098000,0.236547,29.267546,2.771197,1.305449,0.000000,1.000000,0.000000,942.989250,56.722655,764.205702,35.730906,587.248397,11.425794,4853.699995,165.868858,249.49173873697214,1.3258089931431516,9.409020454863494,1.3591098000499522,1.1225632511782286,0.28809427142744587,0.06339217405631883,0.020360332268541167,2.8312500197525794,0.06005322152513835,11.129399999999755,1.2922295682584868,1.8618543702628407,18.549000000000518,8.389166766908996,1,0,0.0,35.9469354352441,0.1526375808186099,12.756087496793661,0.004484720666490648
37.152000,0.239252,29.283746,2.800218,1.305237,0.000000,1.000000,0.000000,942.999394,56.712512,764.205702,35.729619,587.098943,11.575248,4853.468170,166.195094,249.49173873697214,1.3258089931431516,9.476430741464096,1.3618152000499524,1.1225632511782286,0.28809427142744587,0.06467847508399868,0.020571803531743527,2.86077230797758,0.06055463398252542,11.145599999999755,1.302372867405839,1.8618543702628407,18.57600000000052,8.389166766908996,1,0,0.0,35.9469354352441,0.1526375808186099,12.905705179876076,0.004648348132205649
37.206000,0.237618,29.299946,2.829561,1.315442,0.000000,1.000000,0.000000,942.999394,56.710470,763.679961,36.254708,587.098943,11.564830,4852.458716,167.246595,249.49173873697214,1.3362267161978922,9.521487970755533,1.3645206000499526,1.1269022510579199,0.2901359218612029,0.06533107158158008,0.020784928118453436,2.890622607180757,0.061061336928413854,11.161799999999754,1.302372867405839,1.8618543702628407,18.60300000000052,8.419176791965372,1,0,0.0,36.474191079921816,0.15415162809366958,12.905705179876076,0.004648348132205649
37.260000,0.236047,29.316146,2.858901,1.315229,0.000000,1.000000,0.000000,942.999394,56.706387,763.679961,36.254056,587.099128,11.564646,4852.503773,167.243491,249.49173873697214,1.3362267161978922,9.566544887055194,1.3672260000499528,1.1311793813397766,0.2942190022331161,0.06598365633242452,0.02099801818084468,2.9204723867722104,0.061571530546589086,11.177999999999754,1.302372867405839,1.8618543702628407,18.63000000000052,8.44928117905012,1,0,0.0,36.474191079921816,0.15415162809366958,12.905705179876076,0.0048329085827640735
37.314000,0.234471,29.332346,2.890907,1.325696,0.000000,1.000000,0.000000,943.009544,56.696237,763.683008,36.251009,586.795924,11.857168,4851.896599,167.787091,249.49173873697214,1.3469077806883365,9.566544887055194,1.369931400049953,1.1354606852765599,0.2942190022331161,0.06598365633242452,0.021211650501992377,2.952478642816014,0.061571530546589086,11.194199999999753,1.3125235163321545,1.8618543702628407,18.657000000000522,8.53985445897684,1,0,0.0,36.474191079921816,0.1571987956184963,13.209292097076705,0.005215947051955125
37.368000,0.232939,29.343266,2.923424,1.336151,0.000000,1.000000,0.000000,943.019700,56.686081,763.683008,36.250356,586.644359,11.998062,4851.660756,168.117621,249.49173873697214,1.3575790525290443,9.634230913511079,1.3726368000499531,1.139697390542481,0.2942190022331161,0.06663617448772799,0.021427554144342935,2.985257594281488,0.06183365250349393,11.210399999999753,1.3226789046229361,1.867134192476194,18.684000000000523,8.53985445897684,1,0,0.0,36.474191079921816,0.1571987956184963,13.361056991835936,0.005415604490866733
37.422000,0.235645,29.359466,2.957662,1.346732,0.000000,1.000000,0.000000,943.029855,56.675926,763.156102,36.775943,586.491720,12.139903,4850.346442,169.473640,249.49173873697214,1.3683773086303788,9.679445383905025,1.3753422000499533,1.139697390542481,0.2942190022331161,0.06795540247645734,0.021645748221665314,3.019759758089783,0.062097767489619614,11.226599999999753,1.3328338814341711,1.867134192476194,18.711000000000524,8.570363585845877,1,0,0.0,37.00109685961905,0.1571987956184963,13.513915412262575,0.005635034388357018
37.476000,0.234109,29.375666,2.992031,1.357438,0.000000,1.000000,0.000000,942.797550,56.906191,763.159184,36.772861,586.491720,12.128977,4850.159429,169.702396,250.45511534944828,1.3793032213926981,9.724737515258402,1.3780476000499535,1.1439389971136156,0.2962593355800591,0.06795540247645734,0.021865086920174266,3.0546633219391235,0.06263221792667492,11.242799999999752,1.3328338814341711,1.867134192476194,18.738000000000525,8.600912275972606,1,0,0.0,37.00109685961905,0.1602807028736725,13.513915412262575,0.005635034388357018
37.530000,0.236814,29.391866,3.029553,1.368549,0.000000,1.000000,0.000000,942.797550,56.906191,763.162268,36.769115,586.030204,12.579161,4849.258608,170.591587,250.45511534944828,1.3906346648628072,9.747418807519638,1.3807530000499537,1.1439389971136156,0.2962593355800591,0.06861725845697067,0.022085591921251146,3.0924558965806552,0.06290259045763558,11.258999999999752,1.3328338814341711,1.867134192476194,18.765000000000526,8.662224516467832,1,0,0.0,37.00109685961905,0.16336476195777222,13.97566664986825,0.005870683909916756
37.584000,0.239519,29.402774,3.070831,1.379925,0.000000,1.000000,0.000000,942.558932,57.144809,763.163811,36.766909,585.722439,12.875328,4848.404460,171.380306,251.44381120475256,1.4022328984540413,9.747418807519638,1.383458400049954,1.1439389971136156,0.2962593355800591,0.06927907474009407,0.022307911203829814,3.134280607964041,0.06344910948117502,11.275199999999751,1.3328338814341711,1.8724257003215488,18.792000000000527,8.75465215494927,1,0,0.0,37.00109685961905,0.16490831652887858,14.283431561255068,0.005870683909916756
37.638000,0.242225,29.418974,3.113101,1.379701,0.000000,1.000000,0.000000,942.569189,57.134552,762.634267,37.295783,585.566630,13.031137,4847.075676,172.750732,251.44381120475256,1.4022328984540413,9.793004646284256,1.386163800049954,1.1439389971136156,0.2962593355800591,0.06995043899433917,0.022531446980397846,3.1771063759790144,0.06400563880991363,11.29139999999975,1.3430907918938875,1.8724257003215488,18.81900000000053,8.785596219784917,1,0,0.0,37.532201515997095,0.1664683624660154,14.439511837215155,0.00614213810350201
37.692000,0.244930,29.435174,3.157344,1.414768,0.000000,1.000000,0.000000,942.337273,57.362337,762.367643,37.562407,585.409452,13.153022,4846.031512,173.836326,252.4468529385565,1.437526772479126,9.838670521574274,1.3888692000499543,1.1439389971136156,0.300390389125523,0.06995043899433917,0.02275875164832346,3.2213496845292595,0.06400563880991363,11.30759999999975,1.3533991503782417,1.8724257003215488,18.84600000000053,8.816832556661556,1,0,0.0,37.79882540956237,0.1664683624660154,14.596690532810793,0.00614213810350201
37.746000,0.247636,29.446076,3.203374,1.426517,0.000000,1.000000,0.000000,942.347584,57.352026,762.101090,37.828278,585.251476,13.299017,4845.227612,174.681553,252.4468529385565,1.449506669638184,9.884443011125102,1.3915746000499545,1.1439389971136156,0.300390389125523,0.07063136026050779,0.02298922548548998,3.267667061053724,0.06429256271657666,11.32379999999975,1.3637103278902187,1.8777240316954915,18.87300000000053,8.848277656404104,1,0,0.0,38.06537803304983,0.1664683624660154,14.754974231913506,0.00645061603664474
37.800000,0.250341,29.456976,3.251420,1.426286,0.000000,1.000000,0.000000,942.098145,57.597327,762.101090,37.828278,585.093538,13.456955,4844.684539,175.211492,253.47879039174504,1.449506669638184,9.907352011396013,1.3942800000499547,1.1439389971136156,0.30452864047192235,0.07063136026050779,0.02322030883249274,3.3162930713594414,0.06487352038858119,11.33999999999975,1.3637103278902187,1.883024325369787,18.90000000000053,8.911321059784225,1,0,0.0,38.06537803304983,0.1664683624660154,14.91324548790384,0.006783399134156959
37.854000,0.248508,29.462571,3.300918,1.438309,0.000000,1.000000,0.000000,942.098145,57.597327,761.835053,38.094316,584.934522,13.603717,4843.853482,176.029185,253.47879039174504,1.4617610440272368,9.930309486972622,1.3969854000499549,1.1484775999664698,0.30452864047192235,0.07063136026050779,0.023452016482231774,3.366084504148605,0.06516614814816857,11.356199999999749,1.3637103278902187,1.8936288542066433,18.927000000000533,8.974643191393385,1,0,0.0,38.333005970668424,0.16805884500954094,15.0726250638951,0.007146850864942648
37.908000,0.251213,29.478771,3.351167,1.450318,0.000000,1.000000,0.000000,941.608798,58.086673,761.567439,38.360548,584.935286,13.590710,4842.841527,177.027482,255.54525317074805,1.4740037015658216,9.953303285614897,1.399690800049955,1.1484775999664698,0.30452864047192235,0.07201237729015066,0.02368567106610026,3.4163336144172574,0.06516614814816857,11.372399999999748,1.3740849466476772,1.8936288542066433,18.954000000000534,9.038293848797302,1,0,0.0,38.600619619381256,0.16805884500954094,15.0726250638951,0.007911199218075423
37.962000,0.253919,29.489665,3.403212,1.450083,0.000000,1.000000,0.000000,941.608798,58.086673,761.569043,38.358254,584.614776,13.911221,4842.199655,177.600541,255.54525317074805,1.4740037015658216,9.953303285614897,1.4023962000499552,1.1484775999664698,0.30452864047192235,0.07270286716129812,0.023920609899887455,3.468982835684171,0.06577089169302452,11.388599999999748,1.3740849466476772,1.8989350330128867,18.981000000000535,9.134107390417023,1,0,0.0,38.600619619381256,0.1696627025067706,15.393561252350917,0.008336982642571164
38.016000,0.247549,29.495248,3.456709,1.462367,0.000000,1.000000,0.000000,941.608798,58.086673,761.570650,38.356648,584.615211,13.898266,4842.268751,177.627541,255.54525317074805,1.4865234087011703,10.022399723573308,1.4051016000499554,1.1575526323430485,0.30452864047192235,0.07270286716129812,0.024156862767501938,3.522789430879278,0.06608041065650917,11.404799999999748,1.3740849466476772,1.9095523009358581,19.008000000000536,9.134107390417023,1,0,0.0,38.600619619381256,0.1712691831803022,15.393561252350917,0.008771844842144117
38.070000,0.250254,29.506139,3.511436,1.462130,0.000000,1.000000,0.000000,941.608798,58.084582,761.302400,38.624897,584.454584,14.058893,4841.452028,178.485339,255.54525317074805,1.4865234087011703,10.06854432636095,1.4078070000499556,1.1575526323430485,0.3066197607075699,0.07270286716129812,0.02439375335539092,3.577831264854371,0.0663947976207263,11.420999999999747,1.3740849466476772,1.9148614455216904,19.035000000000537,9.166177500418112,1,0,0.0,38.87048793499451,0.17288768954594663,15.555126762262248,0.009710633261680344
38.124000,0.252960,29.517027,3.566333,1.474544,0.000000,1.000000,0.000000,941.356740,58.334540,761.032556,38.894041,584.454584,14.046240,4840.683380,179.239689,256.5869142022942,1.4991764121494398,10.091641188341775,1.4105124000499558,1.1575526323430485,0.3087198797497264,0.07340297249585288,0.024632655244949078,3.6333651338651456,0.06703182564046249,11.437199999999747,1.3740849466476772,1.920172550461497,19.062000000000538,9.230572193491948,1,0,0.0,39.14033136530564,0.17288768954594663,15.555126762262248,0.009710633261680344
38.178000,0.251112,29.527914,3.621214,1.474305,0.000000,1.000000,0.000000,941.356740,58.330340,760.490600,39.435997,584.455112,14.045712,4839.622598,180.285884,256.5869142022942,1.4991764121494398,10.11477294227654,1.413217800049956,1.1621059081617728,0.3129198910239047,0.07340297249585288,0.024871518434491008,3.688892612088946,0.06767873407175909,11.453399999999746,1.3740849466476772,1.9254856154024147,19.08900000000054,9.295291018549113,1,0,0.0,39.68228815608036,0.17288768954594663,15.555126762262248,0.010238744480780887
38.232000,0.253817,29.538797,3.676679,1.486706,0.000000,1.000000,0.000000,941.356740,58.328240,760.219666,39.706221,584.456246,14.031937,4839.127044,180.822198,256.5869142022942,1.5118165319953047,10.16108529680774,1.4159232000499562,1.1621059081617728,0.31501978326136987,0.07411282045074558,0.025111025496757446,3.744357732081868,0.06767873407175909,11.469599999999746,1.3740849466476772,1.930802583991643,19.11600000000054,9.32784325358687,1,0,0.0,39.953221468264715,0.17288768954594663,15.555126762262248,0.011372743596062848
38.286000,0.251922,29.549678,3.731221,1.499091,0.000000,1.000000,0.000000,941.102923,58.579948,760.219666,39.705506,584.456246,14.019309,4838.896417,181.037832,257.6353726429456,1.5244452757333085,10.184275223291495,1.4186286000499564,1.1667070842157603,0.31712873732522245,0.0748275324279944,0.025353904529355837,3.79956614389816,0.06834547511830177,11.485799999999745,1.3740849466476772,1.9361215115265251,19.14300000000054,9.393026372219955,1,0,0.0,39.953221468264715,0.17288768954594663,15.555126762262248,0.011372743596062848
38.340000,0.254627,29.560559,3.789653,1.511613,0.000000,1.000000,0.000000,940.849198,58.833673,760.219666,39.704077,584.125464,14.337324,4838.024928,181.950125,258.6831675195009,1.537212107886976,10.230726067342898,1.4213340000499566,1.1667070842157603,0.31712873732522245,0.07625691778827684,0.02559881233280227,3.857998302191618,0.06834547511830177,11.501999999999745,1.3740849466476772,1.941441425654451,19.17000000000054,9.425672963720602,1,0,0.0,39.953221468264715,0.17288768954594663,15.887233847587607,0.012698054986426533
38.394000,0.252733,29.571437,3.850722,1.524419,0.000000,1.000000,0.000000,940.859913,58.822959,759.946407,39.976621,583.960841,14.488895,4837.169592,182.789989,258.6831675195009,1.5502645077642376,10.253972871683455,1.4240394000499568,1.171306601100776,0.31712873732522245,0.07697159117177359,0.025845090084452908,3.919067023021799,0.06834547511830177,11.518199999999744,1.3847996856469285,1.9467632981978338,19.197000000000543,9.491391879177216,1,0,0.0,40.22648062969159,0.17288768954594663,16.053266416461895,0.014106980552427513
38.448000,0.255438,29.582312,3.911105,1.550237,0.000000,1.000000,0.000000,940.859913,58.820841,759.674915,40.248113,583.960841,14.462827,4836.669784,183.330358,258.6831675195009,1.5763327826300073,10.300536157240732,1.426744800049957,1.171306601100776,0.3192463638402948,0.07697159117177359,0.02609555207665267,3.9798008326049725,0.0686956857276481,11.534399999999744,1.3847996856469285,1.9520881008041588,19.224000000000544,9.524394044010212,1,0,0.0,40.49966602729211,0.17458110576970065,16.053266416461895,0.014106980552427513
38.502000,0.258144,29.598512,3.971559,1.576004,0.000000,1.000000,0.000000,940.615268,59.065486,759.676615,40.245689,583.961637,14.436010,4836.460955,183.579751,259.73757266381455,1.6023534393583942,10.347145265404492,1.4294502000499572,1.171306601100776,0.3192463638402948,0.0776960572117199,0.026349487735118485,4.040254960190305,0.0686956857276481,11.550599999999744,1.3955931883094235,1.9520881008041588,19.251000000000545,9.557439487329349,1,0,0.0,40.49966602729211,0.17628140693001643,16.053266416461895,0.014902933804597882
38.556000,0.260849,29.609383,4.031885,1.575749,0.000000,1.000000,0.000000,940.615268,59.065486,759.676615,40.244240,583.794203,14.603443,4836.147703,183.877160,259.73757266381455,1.6023534393583942,10.370449347394361,1.4321556000499573,1.171306601100776,0.3192463638402948,0.07914488896039022,0.02660478658864705,4.101299513168626,0.06941415441843655,11.566799999999743,1.3955931883094235,1.9574168049460148,19.278000000000546,9.623586069681078,1,0,0.0,40.49966602729211,0.17628140693001643,16.22154435250876,0.015747761146988736
38.610000,0.263554,29.625583,4.093914,1.588635,0.000000,1.000000,0.000000,940.615268,59.065486,758.855478,41.063908,583.795091,14.589413,4834.548706,185.516594,259.73757266381455,1.6154957395195138,10.4171831444714,1.4348610000499575,1.171306601100776,0.3192463638402948,0.0806133863689961,0.026860753770203357,4.163693026095135,0.06977889758016176,11.582999999999743,1.3955931883094235,1.9574168049460148,19.305000000000547,9.656883071139964,1,0,0.0,41.322531395094565,0.17800976808058203,16.22154435250876,0.016635178573116173
38.664000,0.266260,29.636449,4.156186,1.588378,0.000000,1.000000,0.000000,940.350812,59.327806,758.581217,41.337425,583.623224,14.761280,4833.413498,186.635137,260.82793452916553,1.6154957395195138,10.440609144738124,1.4375664000499577,1.171306601100776,0.3213822417530411,0.08135747341316055,0.027118098740766042,4.226705407473649,0.07051950551011367,11.599199999999742,1.3955931883094235,1.9627513539211252,19.332000000000548,9.723973544464851,1,0,0.0,41.59679227469609,0.17800976808058203,16.39437245870242,0.01759627847691844
