Time (s),ATP_pool (mM),Spo0A (mM),Spo0A_P (mM),RapA (mM),SigmaH (mM),Septum (mM),SigmaF (mM),SigmaE (mM),SigmaG (mM),SigmaK (mM),Forespore (mM),GTP_pool (mM),Mother_cell (mM),Cortex (mM),Inner_coat (mM),Outer_coat (mM),Mature_spore (mM),ADP_pool (mM),GDP_pool (mM),Nutrients (mM),Cell_density (mM),KinA_kinase (mM),KinA_P (mM),Spo0F (mM),Spo0F_P (mM),Spo0B (mM),T_KinA_activation (firings),T_sigmaE_feedback (firings),T_sigmaG_transcription (firings),T_sigmaK_transcription (firings),T_forespore_formation (firings),T_mother_cell_formation (firings),T_cortex_synthesis (firings),T_inner_coat_synthesis (firings),T_outer_coat_synthesis (firings),T_spore_maturation (firings),Source_nutrient_depletion (firings),T_Spo0F_phosphorylation (firings),Source_ATP_regen (firings),Source_GTP_regen (firings),Source_cell_density (firings),T_Spo0F_dephosphorylation (firings),T_Spo0A_phosphorylation (firings),T_Spo0A_dephosphorylation (firings),T_sigmaH_transcription (firings),T_septation (firings),T_sigmaF_activation (firings),T_sigmaE_activation (firings)
1.080000,5172.791464,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5127.083149,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,997.000000,99.892000,1.010800,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.10800000000000042,0,4.319786609017329,157.08314941881187,0.01079999999999998,0,0,0,0,0,0,2
1.134000,5181.430592,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5119.936901,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.886600,1.011340,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.11340000000000044,0,4.535764790632666,164.93690147755137,0.011339999999999973,0,0,0,0,0,0,3
1.188000,5190.069676,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5127.790615,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.881200,1.011880,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.11880000000000047,0,4.751741909688902,172.79061489777808,0.011879999999999967,0,0,0,0,0,0,3
1.242000,5198.708719,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5135.644290,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.875800,1.012420,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.1242000000000005,0,4.967717966081596,180.6442896756942,0.01241999999999996,0,0,0,0,0,0,3
1.296000,5207.347718,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5143.497926,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.870400,1.012960,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.12960000000000044,0,5.183692959706294,188.49792580750136,0.012959999999999954,0,0,0,0,0,0,3
1.350000,5215.986676,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5151.351523,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.865000,1.013500,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.13500000000000034,0,5.3996668904585245,196.35152328940057,0.013499999999999948,0,0,0,0,0,0,3
1.404000,5224.625590,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5159.205082,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.859600,1.014040,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.14040000000000025,0,5.615639758233803,204.20508211759247,0.014039999999999941,0,0,0,0,0,0,3
1.458000,5233.264463,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5167.058602,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.854200,1.014580,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.14580000000000015,0,5.831611562927626,212.05860228827697,0.014579999999999935,0,0,0,0,0,0,3
1.512000,5241.903292,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5174.912084,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.848800,1.015120,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.15120000000000006,0,6.047582304435479,219.91208379765345,0.015119999999999929,0,0,0,0,0,0,3
1.566000,5250.542079,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5182.765527,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.843400,1.015660,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.15659999999999996,0,6.263551982652828,227.7655266419207,0.015659999999999924,0,0,0,0,0,0,3
