Time (s),CI_Gene (mM),Energy_ATP (mM),RecA_Inactive (mM),RecA_Active (mM),DNA_Damage (mM),CII_Gene (mM),CI_mRNA (mM),CII_mRNA (mM),CII_Protein (mM),cAMP (mM),ppGpp (mM),Metabolic_Health (mM),DnaA (mM),FtsZ (mM),Cell_Cycle_Phase (mM),CIII_Protein (mM),CI_Cleaved (mM),CI_Intact (mM),Cro_Gene (mM),Cro_mRNA (mM),Cro_Protein (mM),CI_Dimer (mM),Cro_Dimer (mM),CI_Transcription (firings),Cro_Protein_Decay (firings),CI_Dimer_Decay (firings),CI_Translation (firings),Cro_Dimer_Decay (firings),DNA_Damage_UV (firings),RecA_Activation (firings),RecA_Deactivation (firings),DNA_Repair (firings),RecA_CI_Cleavage (firings),CII_Transcription (firings),CI_Dimerization (firings),CII_Translation (firings),CII_Degradation (firings),T33 (firings),FtsZ_Production (firings),CIII_Synthesis (firings),T37 (firings),T38 (firings),T39 (firings),CI_mRNA_Decay (firings),cAMP_Production (firings),ppGpp_Production (firings),Metabolic_Health_Update (firings),Metabolic_Health_Decay (firings),DnaA_Production (firings),FtsZ_Decay (firings),Cell_Cycle_Phase_Update (firings),Cell_Cycle_Phase_Decay (firings),ATP_Production (firings),ATP_Consumption (firings),CI_Protein_Decay (firings),Cro_Transcription (firings),Cro_Translation (firings),Cro_Dimerization (firings),Cro_mRNA_Decay (firings)
2544.061640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2544.561640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2544.562390,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2545.062390,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2545.063140,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2545.563140,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2545.563890,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2546.063890,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2546.064640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2546.564640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2546.565390,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2547.065390,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2547.066140,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2547.566140,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2547.566890,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2548.066890,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,8.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,18,10,228,222,0,24,24,58,0
2548.067640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,228,222,0,24,24,58,0
2548.567640,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,228,222,0,24,24,58,0
2548.568390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,222,0,24,24,58,0
2549.068390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,222,0,24,24,58,0
2549.069056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,222,0,24,24,58,0
2549.569056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,222,0,24,24,58,0
2549.569723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2550.069723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2550.070473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2550.570473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2550.571223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2551.071223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2551.071973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2551.571973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2551.572723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2552.072723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2552.073473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2552.573473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2552.574223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2553.074223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2553.074973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2553.574973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2553.575723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2554.075723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2554.076473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2554.576473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2554.577223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2555.077223,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2555.077973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2555.577973,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,230,224,0,24,24,58,0
2555.578723,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2556.078723,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2556.079390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2556.579390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2556.580056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2557.080056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2557.080723,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2557.580723,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2557.581390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2558.081390,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2558.082056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2558.582056,1.000000,90.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,224,0,24,24,58,0
2558.582723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,226,0,24,24,58,0
2559.082723,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,226,0,24,24,58,0
2559.083473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,226,0,24,24,58,0
2559.583473,1.000000,80.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,226,0,24,24,58,0
2559.584223,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
2560.084223,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
2560.084973,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
2560.584973,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
2560.585723,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
2561.085723,1.000000,70.000000,46.000000,54.000000,1.000000,1.000000,0.500000,0.000000,1.000000,11.000000,6.000000,8.000000,10.000000,2.000000,9.000000,13.000000,0.000000,0.000000,1.000000,0.500000,2.000000,0.000000,28.000000,10,0,2,10,2,2,122,14,0,24,6,26,6,4,0,0,8,2,0,0,0,2,2,12,0,4,0,20,10,232,228,0,24,24,58,0
