Time (s),CI_Gene (mM),Energy_ATP (mM),RecA_Inactive (mM),RecA_Active (mM),DNA_Damage (mM),CII_Gene (mM),CI_mRNA (mM),CII_mRNA (mM),CII_Protein (mM),cAMP (mM),ppGpp (mM),Metabolic_Health (mM),DnaA (mM),FtsZ (mM),Cell_Cycle_Phase (mM),CIII_Protein (mM),CI_Cleaved (mM),CI_Intact (mM),Cro_Gene (mM),Cro_mRNA (mM),Cro_Protein (mM),CI_Dimer (mM),Cro_Dimer (mM),CI_Transcription (firings),Cro_Protein_Decay (firings),CI_Dimer_Decay (firings),CI_Translation (firings),Cro_Dimer_Decay (firings),DNA_Damage_UV (firings),RecA_Activation (firings),RecA_Deactivation (firings),DNA_Repair (firings),RecA_CI_Cleavage (firings),CII_Transcription (firings),CI_Dimerization (firings),CII_Translation (firings),CII_Degradation (firings),T33 (firings),FtsZ_Production (firings),CIII_Synthesis (firings),T37 (firings),T38 (firings),T39 (firings),CI_mRNA_Decay (firings),cAMP_Production (firings),ppGpp_Production (firings),Metabolic_Health_Update (firings),Metabolic_Health_Decay (firings),DnaA_Production (firings),FtsZ_Decay (firings),Cell_Cycle_Phase_Update (firings),Cell_Cycle_Phase_Decay (firings),ATP_Production (firings),ATP_Consumption (firings),CI_Protein_Decay (firings),Cro_Transcription (firings),Cro_Translation (firings),Cro_Dimerization (firings),Cro_mRNA_Decay (firings)
2665.984323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2666.484323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2666.484923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2666.984923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2666.985523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2667.485523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2667.486123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2667.986123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2667.986723,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2668.486723,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2668.487323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2668.987323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2668.987923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2669.487923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2669.488523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2669.988523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2669.989123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2670.489123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2670.489723,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2670.989723,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2670.990323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2671.490323,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2671.490923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2671.990923,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2671.991523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2672.491523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,244,240,0,6,6,14,0
2672.492123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2672.992123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2672.992723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2673.492723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2673.493323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2673.993323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2673.993923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2674.493923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2674.494523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2674.994523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2674.995123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2675.495123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2675.495723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2675.995723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2675.996323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2676.496323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2676.496923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2676.996923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2676.997523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2677.497523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2677.498123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2677.998123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2677.998723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2678.498723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2678.499323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2678.999323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2678.999923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2679.499923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2679.500523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2680.000523,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2680.001123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2680.501123,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2680.501723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2681.001723,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2681.002323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2681.502323,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2681.502923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2682.002923,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,240,0,6,6,14,0
2682.003523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,242,0,6,6,14,0
2682.503523,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,242,0,6,6,14,0
2682.504123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,242,0,6,6,14,0
2683.004123,1.000000,70.000000,100.000000,0.000000,0.000000,1.000000,0.500000,0.000000,13.000000,14.000000,5.000000,10.000000,9.000000,3.000000,15.000000,24.000000,0.000000,3.000000,1.000000,0.500000,1.000000,67.000000,7.000000,58,0,4,56,0,0,0,0,0,0,30,138,30,4,0,2,28,0,0,0,2,8,0,18,2,2,0,30,8,246,242,0,6,6,14,0
